food,raw_score,count,weighted_ctr
0000216.jpg,21.467562251126093,53,0.40504834436086967
0000217.jpg,12.514390133226968,42,0.29796166983873734
0000218.jpg,28.856710382199257,49,0.5889124567795767
0000219.jpg,17.92564152806632,29,0.6181255699333214
0000220.jpg,36.407414380263745,69,0.5276436866704891
0000222.jpg,20.13077991901215,38,0.5297573662897934
0000224.jpg,24.17734919655969,39,0.6199320306810177
0000225.jpg,16.291752307603534,46,0.3541685284261638
0000226.jpg,17.952720040213,46,0.39027652261332607
0000227.jpg,20.078573654765343,33,0.60844162590198
0000228.jpg,26.93747086709171,55,0.48977219758348567
0000229.jpg,21.400189910257417,43,0.4976788351222655
0000230.jpg,8.037362348028836,26,0.30912932107803215
0000232.jpg,25.00333056483286,40,0.6250832641208215
0000233.jpg,29.80194457664063,49,0.6082029505436863
0000234.jpg,22.04340006154636,45,0.48985333470103026
0000235.jpg,19.641761622208797,36,0.5456044895057999
0000236.jpg,3.687937532600032,11,0.3352670484181847
0000237.jpg,17.52809651225382,46,0.38104557635334396
0000238.jpg,18.20343414094102,47,0.38730710938172386
0000239.jpg,1.7136637275267892,16,0.10710398297042432
0000240.jpg,7.910127242553523,20,0.39550636212767615
0000242.jpg,4.723223917138872,14,0.33737313693849086
0000243.jpg,18.545479937878362,40,0.46363699844695905
0000244.jpg,24.703113899867983,52,0.4750598826897689
0000245.jpg,1.5570802141545477,16,0.09731751338465923
0000246.jpg,28.445968470979075,61,0.4663273519832635
0000248.jpg,15.588200027500813,32,0.4871312508594004
0000249.jpg,31.750813802220446,50,0.6350162760444089
0000252.jpg,21.997512497224466,50,0.43995024994448934
0000256.jpg,13.338313737392955,45,0.29640697194206567
0000257.jpg,25.199589046791665,44,0.5727179328816288
0000258.jpg,1.8366770524257878,14,0.13119121803041342
0000260.jpg,26.705382902320263,46,0.5805518022243535
0000261.jpg,35.46407753686498,59,0.601086059946864
0000262.jpg,23.46710795380547,46,0.5101545207349015
0000265.jpg,19.792615443935897,34,0.5821357483510559
0000267.jpg,34.08437382256984,56,0.6086495325458899
0000268.jpg,25.923149771528834,51,0.5082970543437026
0000269.jpg,33.357915483217766,55,0.606507554240323
0000270.jpg,20.27840739307726,36,0.5632890942521461
0000271.jpg,32.1839734172203,55,0.5851631530403691
0000272.jpg,25.782727926453756,47,0.5485686792862501
0000273.jpg,18.62133916190759,48,0.38794456587307474
0000276.jpg,22.54606603440405,44,0.5124105916910011
0000279.jpg,22.383821870795163,37,0.6049681586701395
0000280.jpg,25.189124261847322,52,0.48440623580475617
0000281.jpg,29.57345875818423,49,0.6035399746568211
0000282.jpg,21.49485898463268,51,0.42146782322809173
0000283.jpg,4.76885746212907,14,0.34063267586636214
0000284.jpg,25.15161897795695,38,0.6618847099462355
0000285.jpg,22.95840653072885,43,0.5339164309471826
0000286.jpg,0,13,0
0000287.jpg,19.749417522245217,52,0.379796490812408
0000288.jpg,10.678400998721557,40,0.26696002496803894
0000289.jpg,0,23,0
0000290.jpg,26.553137527036494,48,0.5531903651465936
0000292.jpg,33.90420484521127,55,0.6164400880947504
0000293.jpg,24.528397788198628,43,0.5704278555395029
0000294.jpg,29.076766256798475,51,0.5701326717019309
0000295.jpg,21.89829983637385,40,0.5474574959093463
0000296.jpg,18.318399841379968,48,0.38163333002874933
0000299.jpg,14.735344542535103,54,0.2728767507876871
0000301.jpg,25.482294342092416,38,0.6705866932129583
0000302.jpg,27.790048234263825,47,0.5912776220056133
0000303.jpg,25.727367029475097,43,0.5983108611505836
0000304.jpg,11.587511579470714,48,0.2414064912389732
0000307.jpg,20.157778546350485,47,0.4288889052414997
0000309.jpg,9.499309043291674,23,0.4130134366648554
0000311.jpg,19.31448008439551,49,0.3941730629468471
0000312.jpg,21.07091933434487,62,0.33985353765072374
0000313.jpg,22.84154053802804,48,0.4758654278755841
0000314.jpg,28.03009374777996,47,0.5963849733570205
0000315.jpg,3.907660618860651,20,0.19538303094303255
0000316.jpg,25.237748814173134,47,0.5369733790249603
0000317.jpg,16.563427916575503,43,0.3851959980598954
0000318.jpg,5.369088013883714,16,0.33556800086773214
0000319.jpg,17.100071503424406,34,0.5029432795124825
0000320.jpg,26.118584340082165,46,0.5677953117409167
0000321.jpg,32.23281234772878,67,0.48108675145863855
0000322.jpg,28.728673367534814,58,0.4953219546126692
0000323.jpg,20.929968372373462,50,0.41859936744746923
0000325.jpg,30.201580906567877,48,0.6291996022201641
0000329.jpg,17.636505555566742,39,0.452218091168378
0000330.jpg,27.94739188033221,46,0.6075519973985263
0000331.jpg,19.232530905758807,39,0.4931418180963797
0000333.jpg,12.989945132978008,44,0.2952260257495002
0000334.jpg,26.544793103956806,44,0.6032907523626547
0000335.jpg,19.012873040846383,36,0.5281353622457329
0000336.jpg,27.186681454426523,51,0.5330721853809122
0000337.jpg,22.468934445529584,51,0.4405673420692075
0000338.jpg,17.524462126745647,35,0.5006989179070185
0000339.jpg,21.65091192705091,42,0.5154979030250216
0000340.jpg,22.919585444257084,39,0.587681678057874
0000345.jpg,24.554732969639414,51,0.48146535234587085
0000346.jpg,26.15414889858589,41,0.6379060706972168
0000347.jpg,26.343023379246258,49,0.5376127220254339
0000348.jpg,27.50307841380865,49,0.5612873145675235
0000349.jpg,23.080269123788934,58,0.3979356745480851
0000351.jpg,38.0260821937202,76,0.5003431867594763
0000352.jpg,31.1382103837109,55,0.5661492797038346
0000353.jpg,22.18188040958502,45,0.492930675768556
0000354.jpg,7.956299337345157,50,0.15912598674690315
0000355.jpg,19.045043509726305,42,0.45345341689824537
0000356.jpg,23.693859542136213,46,0.5150839030899177
0000358.jpg,24.499705860213865,42,0.583326330005092
0000359.jpg,24.343838415681006,44,0.5532690549018411
0000360.jpg,20.139855828522908,31,0.6496727686620293
0000361.jpg,29.122385167495946,58,0.5021100890947576
0000362.jpg,29.646785923532388,57,0.5201190512900419
0000363.jpg,0,16,0
0000364.jpg,11.783001331689633,23,0.5123044057256362
0000366.jpg,32.410137114378706,50,0.6482027422875741
0000372.jpg,20.976394992730697,44,0.4767362498347886
0000374.jpg,1.963752700598735,19,0.10335540529467026
0000378.jpg,30.21448262867362,53,0.5700845778995023
0000380.jpg,22.890296567979775,42,0.5450070611423756
0000383.jpg,19.329268046010082,52,0.37171669319250156
0000384.jpg,15.279342959130643,33,0.4630103927009286
0000387.jpg,21.742601875260092,36,0.6039611632016693
0000389.jpg,14.109815675479128,45,0.3135514594550917
0000390.jpg,29.206507919467878,58,0.5035604813701359
0000391.jpg,15.265154289569109,32,0.47703607154903466
0000392.jpg,20.399393044800473,48,0.42498735510000984
0000393.jpg,24.270240616430705,47,0.5163880982219299
0000396.jpg,36.16674120833684,59,0.6129956137006244
0000397.jpg,27.48361178146046,53,0.5185587128577446
0000399.jpg,30.553988526746142,51,0.5990978142499244
0000400.jpg,24.26796402950793,38,0.6386306323554718
0000404.jpg,7.358398367845824,19,0.38728412462346445
0000406.jpg,4.227658996743151,9,0.46973988852701676
0000409.jpg,7.803012535034,13,0.6002317334641538
0000411.jpg,11.297287558201226,17,0.6645463269530133
0000412.jpg,9.602324433221256,16,0.6001452770763285
0000414.jpg,13.346439114444186,21,0.6355447197354375
0000415.jpg,2.9135166019476952,7,0.4162166574210993
0000418.jpg,2.563049920470433,15,0.17086999469802888
0000419.jpg,6.270969312841735,16,0.3919355820526084
0000420.jpg,11.262864918024743,22,0.511948405364761
0000421.jpg,10.151447269863835,17,0.5971439570508138
0000424.jpg,7.787385459265925,17,0.45808149760387795
0000425.jpg,6.254642862026566,12,0.5212202385022139
0000429.jpg,6.452296956273276,16,0.40326855976707976
0000430.jpg,5.860032067459793,15,0.3906688044973195
0000432.jpg,7.309785043329487,16,0.45686156520809296
0000433.jpg,3.8524252105106864,11,0.3502204736827897
0000434.jpg,7.385128822430677,13,0.5680868324946675
0000436.jpg,12.88252922207561,23,0.5601099661772004
0000440.jpg,11.173624750081505,19,0.5880855131621845
0000441.jpg,8.060209310231842,17,0.4741299594254025
0000443.jpg,14.525435866299064,24,0.6052264944291277
0000444.jpg,5.45249850504753,19,0.2869736055288174
0000445.jpg,9.30336646088157,19,0.4896508663621879
0000449.jpg,9.790512966406787,18,0.5439173870225993
0000456.jpg,7.094752148941843,18,0.3941528971634357
0000457.jpg,7.367640368074971,15,0.4911760245383314
0000458.jpg,4.890810694300594,19,0.25741108917371547
0000462.jpg,10.199702568229684,16,0.6374814105143553
0000463.jpg,5.069497909867275,15,0.337966527324485
0000470.jpg,1.9934767837811203,15,0.1328984522520747
0000472.jpg,9.721728511508655,19,0.5116699216583502
0000473.jpg,7.854060620781976,12,0.6545050517318313
0000476.jpg,8.2620614401037,12,0.6885051200086417
0000478.jpg,8.035097997395038,19,0.42289989459973887
0000485.jpg,2.7235164636895894,5,0.5447032927379178
0000486.jpg,11.184061861957089,22,0.5083664482707767
0000489.jpg,5.158687223114288,13,0.3968220940857145
0000490.jpg,9.07372566593574,14,0.6481232618525529
0000491.jpg,9.306673433142413,17,0.5474513784201419
0000492.jpg,9.398670844902732,18,0.522148380272374
0000494.jpg,4.560046789623382,12,0.3800038991352818
0000495.jpg,8.85105394397372,13,0.6808503033825939
0000497.jpg,15.58841097033879,26,0.5995542680899535
0000498.jpg,7.111589136662736,16,0.444474321041421
0000499.jpg,6.916058025356708,12,0.5763381687797257
0000502.jpg,8.440596420908804,18,0.46892202338382244
0000507.jpg,7.771817347454492,15,0.5181211564969661
0000508.jpg,10.658703040911623,19,0.560984370574296
0000509.jpg,7.268608227882776,12,0.6057173523235647
0000511.jpg,8.732450271119077,14,0.623746447937077
0000513.jpg,8.738152139726562,14,0.624153724266183
0000515.jpg,9.686782374222542,21,0.46127535115345436
0000517.jpg,8.564199143287611,19,0.45074732333092693
0000518.jpg,15.091210320782109,25,0.6036484128312843
0000519.jpg,5.355142543957752,16,0.3346964089973595
0000520.jpg,5.699253887939518,15,0.37995025919596787
0000521.jpg,11.769194105334076,18,0.6538441169630043
0000522.jpg,8.197199446915517,23,0.35639997595284856
0000524.jpg,5.651228282858079,18,0.31395712682544885
0000526.jpg,10.170296753959283,17,0.598252750232899
0000527.jpg,7.236330488002172,16,0.45227065550013573
0000528.jpg,8.28154717919109,21,0.39435938948529004
0000529.jpg,0,5,0
0000531.jpg,7.810231936994232,15,0.5206821291329489
0000532.jpg,13.129583389407943,21,0.6252182566384734
0000536.jpg,5.777337587670251,11,0.5252125079700228
0000543.jpg,3.9739581637275614,22,0.18063446198761643
0000544.jpg,7.014669687997725,18,0.3897038715554292
0000546.jpg,2.5778090597925245,20,0.12889045298962623
0000548.jpg,11.358791054555411,17,0.6681641796797301
0000549.jpg,11.088585159173455,20,0.5544292579586727
0000553.jpg,3.895639933415142,12,0.3246366611179285
0000554.jpg,11.766714031584163,22,0.5348506377992801
0000555.jpg,10.047803840387102,18,0.5582113244659501
0000556.jpg,9.34328946280064,15,0.6228859641867094
0000560.jpg,0,18,0
0000561.jpg,10.505772805688428,17,0.6179866356287311
0000564.jpg,6.715311432234237,16,0.4197069645146398
0000565.jpg,10.738561562460594,16,0.6711600976537871
0000567.jpg,9.787851458080253,17,0.5757559681223678
0000571.jpg,13.241249350945887,25,0.5296499740378355
0000573.jpg,5.504058495184729,14,0.3931470353703378
0000574.jpg,10.359862723068963,25,0.41439450892275853
0000575.jpg,4.351239665341058,14,0.31080283323864705
0000576.jpg,10.272664735506293,19,0.540666565026647
0000577.jpg,6.5162781907122564,17,0.3833104818066033
0000580.jpg,5.866291122898621,17,0.34507594840580125
0000581.jpg,7.227903328083488,13,0.5559925636987298
0000586.jpg,12.851446649064481,27,0.47597950552090673
0000588.jpg,9.39251574304632,16,0.587032233940395
0000593.jpg,13.018917306421546,21,0.6199484431629307
0000594.jpg,7.930892512279253,16,0.4956807820174533
0000595.jpg,9.113747502593528,14,0.6509819644709662
0000597.jpg,6.455696378015632,13,0.4965920290781255
0000598.jpg,7.7649841725850886,21,0.3697611510754804
0000600.jpg,9.003191697694843,14,0.6430851212639174
0000601.jpg,11.489680940303824,19,0.604720049489675
0000602.jpg,9.259105626960082,24,0.3857960677900034
0000605.jpg,10.415268154669837,19,0.5481720081405177
0000609.jpg,12.628233389845803,19,0.6646438626234633
0000611.jpg,6.772759530505085,15,0.45151730203367235
0000612.jpg,4.318068512941112,15,0.28787123419607413
0000613.jpg,6.389489621804429,17,0.3758523306943782
0000616.jpg,7.47188988883499,14,0.5337064206310707
0000619.jpg,11.465842110779976,19,0.6034653742515776
0000626.jpg,8.62643197048562,14,0.6161737121775442
0000629.jpg,2.9974149331854614,22,0.13624613332661187
0000632.jpg,10.71769267746074,17,0.6304525104388671
0000633.jpg,18.92835798048841,30,0.6309452660162803
0000636.jpg,4.6585917628178715,20,0.23292958814089357
0000639.jpg,4.822128666834694,19,0.25379624562287867
0000643.jpg,8.6301144656895,14,0.61643674754925
0000644.jpg,10.104769930751058,17,0.5943982312206505
0000651.jpg,11.016698937480351,26,0.42371918990309043
0000654.jpg,7.490493811915491,17,0.4406172830538524
0000655.jpg,10.7903824864237,26,0.41501471101629617
0000657.jpg,7.0189083630654325,19,0.36941622963502274
0000658.jpg,8.105771860163792,13,0.6235209123202916
0000662.jpg,4.41982586429323,16,0.2762391165183269
0000664.jpg,8.771284879462796,12,0.7309404066218996
0000666.jpg,11.628158331791965,18,0.6460087962106648
0000670.jpg,7.495510882071388,14,0.5353936344336706
0000671.jpg,10.641322346072052,16,0.6650826466295032
0000674.jpg,7.461265799960196,15,0.4974177199973464
0000675.jpg,6.15729803084946,12,0.513108169237455
0000678.jpg,7.108226004612083,12,0.5923521670510069
0000680.jpg,6.095611456103486,32,0.19048785800323395
0000684.jpg,10.266705588171087,16,0.6416690992606929
0000685.jpg,4.378711666371414,12,0.3648926388642845
0000686.jpg,9.494913583392853,18,0.5274951990773807
0000687.jpg,0,11,0
0000688.jpg,3.981734143827225,18,0.22120745243484585
0000690.jpg,5.898662433622293,16,0.3686664021013933
0000694.jpg,13.947736102514993,22,0.6339880046597725
0000696.jpg,5.282954066153839,10,0.5282954066153839
0000697.jpg,10.132352215051382,17,0.5960207185324342
0000699.jpg,5.622427627216329,15,0.37482850848108856
0000700.jpg,9.731412050741215,18,0.5406340028189563
0000704.jpg,9.067034794003424,14,0.647645342428816
0000708.jpg,6.793291858368348,13,0.5225609121821806
0000710.jpg,6.963967389801739,14,0.49742624212869563
0000722.jpg,10.076092697457064,19,0.5303206682872139
0000723.jpg,0,24,0
0000728.jpg,9.031393996060235,13,0.6947226150815565
0000729.jpg,7.559394174901213,13,0.5814918596077856
0000730.jpg,7.3396156646859625,23,0.31911372455156356
0000731.jpg,8.08053539259161,22,0.36729706329961864
0000733.jpg,10.648578401526374,22,0.48402629097847155
0000735.jpg,9.697083883548501,17,0.5704166990322648
0000736.jpg,13.333527013154178,26,0.5128279620443915
0000738.jpg,13.001545116640376,23,0.565284570288712
0000742.jpg,8.5401034648905,14,0.6100073903493214
0000743.jpg,12.417033467776383,22,0.5644106121716538
0000745.jpg,6.715181141223283,14,0.47965579580166307
0000748.jpg,7.493082641911389,14,0.5352201887079564
0000749.jpg,4.181242887215778,10,0.4181242887215778
0000750.jpg,2.614205874698098,5,0.5228411749396196
0000751.jpg,11.136800092372514,22,0.5062181860169325
0000755.jpg,9.378269403524477,16,0.5861418377202798
0000756.jpg,10.961863577898319,19,0.5769401883104378
0000762.jpg,6.358580137782802,10,0.6358580137782802
0000765.jpg,6.205552096339353,10,0.6205552096339353
0000766.jpg,15.09507888801256,22,0.6861399494551164
0000767.jpg,8.938229126584892,14,0.6384449376132065
0000768.jpg,8.025709837725449,17,0.4721005786897323
0000771.jpg,7.7834639466535664,21,0.3706411403168365
0000772.jpg,9.467548325773873,23,0.41163253590321186
0000773.jpg,5.475418624539348,13,0.4211860480414883
0000774.jpg,2.989535208683793,18,0.16608528937132183
0000776.jpg,8.859722573824769,14,0.6328373267017692
0000777.jpg,0,6,0
0000778.jpg,7.697100782262359,15,0.5131400521508239
0000781.jpg,10.984220039540025,16,0.6865137524712516
0000782.jpg,5.1070185576979314,10,0.5107018557697931
0000783.jpg,6.722335941647907,15,0.4481557294431938
0000784.jpg,10.49073437574564,15,0.699382291716376
0000785.jpg,9.955880723992928,18,0.5531044846662738
0000786.jpg,4.835854738498657,9,0.5373171931665175
0000787.jpg,8.693645383388784,23,0.3779845818864689
0000790.jpg,5.5188648614388764,22,0.25085749370176713
0000792.jpg,4.008728726086073,9,0.4454143028984525
0000793.jpg,1.7893507245518203,13,0.1376423634270631
0000794.jpg,3.648441066015533,14,0.26060293328682377
0000797.jpg,8.057100186854436,18,0.44761667704746866
0000798.jpg,7.577174752497799,15,0.5051449834998533
0000800.jpg,12.644331234434945,25,0.5057732493773979
0000806.jpg,7.48129220061279,19,0.39375222108488367
0000807.jpg,11.592740349836452,19,0.6101442289387606
0000812.jpg,7.828676305330759,14,0.5591911646664828
0000813.jpg,8.464180849748606,16,0.5290113031092879
0000814.jpg,7.410870240220781,13,0.5700669415554447
0000815.jpg,8.706697633066959,13,0.6697459717743814
0000816.jpg,8.568899789921026,16,0.5355562368700642
0000817.jpg,2.0652243497079072,13,0.15886341151599287
0000819.jpg,9.065948880204687,18,0.5036638266780381
0000821.jpg,9.211596447138241,18,0.5117553581743467
0000822.jpg,13.961665437240367,25,0.5584666174896147
0000823.jpg,4.2002989154853,7,0.6000427022121857
0000824.jpg,7.8412069624172585,15,0.5227471308278172
0000825.jpg,0,16,0
0000826.jpg,12.239989231924865,20,0.6119994615962432
0000828.jpg,10.006290323066128,21,0.47649001538410135
0000829.jpg,4.129694897534199,12,0.34414124146118324
0000834.jpg,7.593354476613029,15,0.5062236317742019
0000836.jpg,7.805266672218064,14,0.557519048015576
0000837.jpg,4.0549489523215625,10,0.40549489523215626
0000840.jpg,13.430293712754835,23,0.5839258135980363
0000842.jpg,9.80849858899452,24,0.408687441208105
0000846.jpg,7.211183993376124,14,0.5150845709554374
0000849.jpg,5.965751888459779,21,0.2840834232599895
0000850.jpg,9.58843495227974,17,0.56402558542822
0000856.jpg,4.3881190325007005,13,0.33754761788466925
0000857.jpg,9.376094825341655,16,0.5860059265838534
0000859.jpg,8.021284522640226,14,0.5729488944743019
0000861.jpg,10.544915844678364,17,0.6202891673340214
0000862.jpg,6.695706433557887,11,0.6087005848688988
0000864.jpg,9.093310448602937,14,0.6495221749002098
0000866.jpg,12.024014299337694,22,0.5465461045153497
0000870.jpg,11.39685862322523,18,0.6331588124014016
0000876.jpg,10.606104086853984,20,0.5303052043426992
0000879.jpg,10.140039773098673,17,0.5964729278293337
0000880.jpg,8.864788183891138,15,0.5909858789260759
0000881.jpg,8.463705186064658,16,0.5289815741290411
0000882.jpg,5.301983173650869,10,0.5301983173650868
0000884.jpg,13.528413943489479,20,0.676420697174474
0000889.jpg,8.599672812656015,16,0.537479550791001
0000892.jpg,11.179763367617891,18,0.6210979648676607
0000893.jpg,6.57322940808206,10,0.657322940808206
0000895.jpg,5.991967407501002,13,0.46092056980776935
0000898.jpg,7.5276410798304765,14,0.5376886485593197
0000899.jpg,11.941236048880475,20,0.5970618024440237
0000901.jpg,9.963509479642337,20,0.4981754739821168
0000902.jpg,5.231511055266198,9,0.5812790061406887
0000908.jpg,10.226441803249298,21,0.4869734192023475
0000910.jpg,6.438778764903488,17,0.37875169205314635
0000913.jpg,7.278953680499271,16,0.4549346050312044
0000917.jpg,7.195553828090062,14,0.5139681305778615
0000920.jpg,8.088858027898429,19,0.425729369889391
0000921.jpg,10.493392256788674,17,0.6172583680463926
0000926.jpg,9.152430678927717,17,0.5383782752310422
0000927.jpg,6.70772018690851,12,0.5589766822423758
0000929.jpg,8.450592272091866,15,0.5633728181394577
0000930.jpg,13.020280713497879,22,0.5918309415226308
0000931.jpg,3.8963315604999322,8,0.48704144506249153
0000936.jpg,15.149762735752805,32,0.47343008549227517
0000937.jpg,8.827404350397448,15,0.5884936233598298
0000940.jpg,9.315307031381225,14,0.6653790736700875
0000941.jpg,9.178431177624384,15,0.6118954118416257
0000945.jpg,7.99530181755954,17,0.4703118716211494
0000946.jpg,2.7303169448143896,17,0.1606068791067288
0000947.jpg,12.668475544622186,21,0.6032607402201041
0000953.jpg,17.050570001404513,25,0.6820228000561805
0000958.jpg,9.307583082234535,18,0.5170879490130297
0000961.jpg,9.271749822422297,20,0.46358749112111486
