"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"0000039.jpg",-0.0321637289388428,0.0599800086805224,0.0262944658311157,0.0615953760373618,-0.0256634230772694,0.057442795902187,-0.0656055356596205,0.00452720545510174,0.0379769343354324,0.0154207852080598,-0.0516083211944661,-0.0521367895330018,-0.010993049999052,-0.0180639166383737,-0.00544852518123423
"0000040.jpg",-0.038509889691938,0.0238984021064515,-0.0205650110709478,-0.0279560604812976,-0.0182001024381335,-0.00354141373371795,-0.0174176965617691,0.0300121932114845,-0.000659647519835902,-0.00581770365537987,0.0272302190329893,-0.0153230015967522,-0.00531478953111999,0.0413856387415958,0.0122591394956735
"0000041.jpg",-0.0391512361139346,0.0400113498640873,-0.0153881842688133,-0.00566335964942533,0.00693959975066554,0.0280639530817441,0.0242733792410559,-0.00523118162434539,-0.00230124474603155,-0.0282865318990052,0.00300386661391455,0.016648152297616,-0.00855046216367281,0.0241246003836438,-0.00836820458516128
"0000043.jpg",-0.0326008847114227,-0.0476613407168094,0.0537266688189654,-0.0042925278706596,-0.0496633989514865,-0.042563521017207,-0.0405453502417828,-0.0398512024140744,-0.0234581940586133,0.0219685254873727,-0.0300366999161303,-0.00889420371522593,0.0166422797719402,0.0332874866911336,-0.00601143369243665
"0000044.jpg",-0.0345670550910466,0.0526534998332404,-0.0124753303251344,-0.0473161704087155,-0.0370425167132968,-0.00114819490546259,0.0261501163599799,-0.0232455375381936,-0.0333478231088718,-0.0225032303896273,-0.0828375702010504,0.0404356626365187,-0.0360726080651857,0.0551657772045929,-0.0267554386259689
"0000045.jpg",-0.0338186319632973,0.0547758690912316,0.000882435041539387,-0.0129199591522933,0.012015562497294,0.0536495483135644,0.0163580063167403,-0.0257301410378945,-0.0265589075452832,-0.0107467878443602,-0.0487514796878804,0.0565838587235875,-0.0177706755682452,-0.0107043008058436,-0.0286801092424798
"0000047.jpg",-0.037414467237312,0.0464401080955005,0.0020190275371771,-0.0207942010343097,-0.0345309719294941,0.0201651147101247,0.035263544726712,0.0128885953689952,0.00757634587902498,-0.0295610949155303,-0.0588474359259325,0.0210816923098917,-0.01768758503367,0.00877430359623947,-0.034992212609954
"0000049.jpg",-0.0380064821275177,-0.0261112842017572,0.0355203650596941,-0.0310524341266546,0.0237175934768263,-0.00580817911479867,0.0254652120621506,0.066719210436909,-0.0303434953539134,0.0213335665511112,-0.0194901817312332,-0.0241418079342243,-0.00868079569620463,0.0333637776977829,0.0219411886420689
"0000052.jpg",-0.0187078780969814,0.0574807760859092,0.032611482426791,0.000869841576434571,-0.0483118253423557,-0.132057932954572,0.114668601379467,-0.0675404993979113,0.0174289653344266,0.0255315238458373,0.0574956424549091,0.0201827789206289,-0.000946149840647164,-0.0142557892796835,0.0526847251151811
"0000053.jpg",-0.0378185136391307,-0.0164423188398471,0.0237833295005114,0.0232637275406391,-0.00183855053221621,-0.0365892704850509,0.0212497993138458,-0.0219909355782538,-0.055380985001018,0.0587263775830016,0.0011527200222335,-0.0322836341945982,-0.0195140407326482,0.0298059534373811,-0.00635433241435286
"0000055.jpg",-0.0226675968028189,-0.0624184942745251,-0.0552955158330451,-0.077763093720606,-0.0188583843462907,0.026748017462292,-0.0557606135033517,-0.0703260690135462,0.0675179764864396,-0.0138527065708566,-0.0176078558711458,-0.0161337866557706,0.00277286040851991,0.00560278986274436,-0.0353719550423483
"0000058.jpg",-0.0393990293450542,0.0286977608593638,0.000166500957001814,0.0265033565913736,-0.0103972278175625,-0.00192198509740748,-0.0266456007523681,0.0357776375719134,0.0219821987179691,-0.0118368778451186,-0.0073059116996035,-0.0505573766631471,-0.00555638044010827,-0.00809846691978165,-0.00663438363076051
"0000060.jpg",-0.0372544060712119,0.0399226518281087,-0.0213213342490747,-0.0122706922162301,-0.0470745743409232,0.0158711434203128,0.00926072781128291,-0.0164800654792523,-0.0162794319417885,0.00676772233960898,-0.0158250142920632,0.0456724995908528,0.0540488427325842,0.0213018700065075,0.0243607204112335
"0000061.jpg",-0.0340639914246629,0.0475756691315933,0.0188984817768442,-0.0276664782942273,0.0115434223682244,0.0565017933106618,-0.0146781655601545,-0.0403703212608463,0.0156042186372315,-0.0717170600658843,0.0226474015103352,-0.0550427297433666,0.0156595830596746,0.00402407197088511,0.0167976189290478
"0000063.jpg",-0.038863058587957,0.0304351155993434,-0.02594757095421,-0.0130515581786284,0.00470968919173911,0.0118509343279402,0.0288230394779251,0.000779586098026322,-0.0159370531599507,-0.0506060881039154,-0.0273375433591958,0.0164212042741956,0.0159579222674815,0.0199407925772186,-0.015150370679085
"0000064.jpg",-0.0376003603301084,0.0492964519314172,0.0187018796163133,0.0347901617725778,-0.0274864137874499,0.033258107705041,-0.00869422171505557,0.00433470544855945,0.0368243854720566,0.0149659549791988,0.00179715981168716,-0.0108419930055932,-0.0255617777209761,-0.00727502384358306,-0.00253895701038437
"0000065.jpg",-0.0283584115392896,-0.0439198367675528,-0.0709368144647701,-0.0033463536855101,0.0200178027745128,0.0152312186104878,0.0455748911136355,-0.0382695992397983,0.024952813752616,0.0444990837805626,-0.0222665849438609,0.0718727234068049,-0.0194687686568585,0.0815573936173609,0.0538678560766817
"0000067.jpg",-0.0348001428769828,-0.036517741811873,-0.0526434688360665,0.00974042328835331,-0.0537155796862394,-0.0340395049658043,-0.00285777697317412,0.0402135753197146,0.0401399722658034,-0.0103545384627368,0.0622623854005029,0.0196336500112934,-0.0073233657549214,-0.0108641517683085,-0.0494763388568056
"0000070.jpg",-0.0374753895180235,0.00661537411887097,-0.00331728523051867,-0.00936864846530697,-0.000970398241946782,-0.0578608294844661,-0.0399439420803516,0.0377580623948298,-0.00579073832848078,0.0673873779053071,-0.0475712142808886,-0.0253539128019577,0.0353047279443473,0.00218510165006362,-0.0170689205763851
"0000074.jpg",-0.0332972143748819,0.0636763683211444,-0.0151815733909242,0.0233720324025183,-0.0535982205430699,0.030932244184647,-0.025161182014412,-0.0175546542090603,-0.0125020996759851,0.0289787138947017,-0.00845575195513611,0.0520429388413019,0.057596506779477,0.0248969911498189,0.00810287711446192
"0000075.jpg",-0.0360176820376631,-0.0320213845278426,-0.0592568979387469,0.0058277605505952,0.00279047783598362,-0.0283790605596419,-0.0406787508129908,0.040287563483029,-0.00750325405135039,-0.00668908016238225,0.00643784812682811,0.0147995007549849,-0.0373088428840828,-0.013559294414851,-0.016947807050375
"0000079.jpg",-0.0320128675234929,0.0309310824754696,0.00532873208485521,-0.0921735534168341,-0.0375286265410754,0.0131286728973722,0.0515411263575345,0.00488133904693897,0.0165878351525427,-0.0734407965856334,-0.0736285210292531,0.00403354669259445,-0.0598104558520062,-0.00648216689330192,0.0116752140236841
"0000080.jpg",-0.034858819973774,0.0502306122706656,0.0140157590622036,-0.0345016795178353,-0.0580978837520334,0.00493450625668405,0.042721030550112,0.0140009009595096,0.0044355461502389,-0.0259229117982552,-0.0851442186276362,0.0518351632022146,-0.0408442676398247,0.0186053495340253,-0.0354696631609846
"0000083.jpg",-0.0338612889173079,-0.00272397876176243,-0.0373289920843937,-0.0857094347062599,-0.00843506023013691,-0.00748562770695915,0.0420442332848675,-0.00270197263806287,0.0405712010323564,-0.0843337926467633,0.0302042503290002,-0.0311201723103788,-0.00174903668374931,-0.0243087150673714,-0.0149097920483409
"0000085.jpg",-0.0323871900625644,-0.0587200485829549,-0.0328653494084846,-0.0494222720162305,-0.0342454833449965,0.0166426962861093,-0.0571705195226447,-0.06472552805695,0.00261098888922712,0.0200478114513999,-0.0238965033421263,-0.00763923446964007,0.0158252922551649,0.0371191249910331,-0.011348874673051
"0000087.jpg",-0.0369476783197582,0.0462908241665861,0.0191309959578455,-0.0179119620384535,-0.0154266198971637,-0.0539119687903139,0.0280475875599723,-0.00415259231141752,0.0113291043842324,0.0037055667300449,-0.0381874089858055,0.0261088663523672,0.0132337640496844,-0.0118153352948245,-0.00141203504335764
"0000088.jpg",-0.0332165064445749,-0.0203490915801067,0.00709344911987632,0.099633523768276,0.014906653762341,-0.0211704588452927,0.0229315936033878,-0.00264092782302634,0.0286602940745013,-0.0860534412808441,-0.0373708376847663,-0.0167385961794452,-0.0247503301683251,0.00748392385315856,-0.00726839608662646
"0000090.jpg",-0.0389305059956481,-0.00185402976360057,-0.0224603083778874,-0.0161750068653858,-0.00849695370869631,-0.0277383942044645,-0.0236029694942106,-0.0106515599666277,-0.0125860812676671,0.00522419555155948,-0.00122641207836012,-0.0146221386628826,-0.0173371367303197,-0.00918803559023211,-0.0478946776853137
"0000091.jpg",-0.036080756207257,0.0369414589784866,0.00634958321475328,-0.0227127032545713,-0.0628985025625173,0.00615981546823603,0.00579368308724043,-0.0020292570195868,0.0655843325681393,-0.035444046804902,0.0108935182898076,-0.0414610406283233,0.00757078121899989,-0.0238202262286829,0.0108668285516787
"0000092.jpg",-0.0343472844571595,-0.040423160961466,0.0574415112462117,-0.0142596387736232,-0.0534933949541284,0.0155727806007772,-0.0464013403413874,-0.0364723396599637,-0.000484143200950974,0.00516612455301347,0.016166833971187,-0.0195735489851232,0.0120932506302253,0.0204174517449802,-0.00553224867082852
"0000093.jpg",-0.0334979277082,-0.0493635121471485,0.0488255381897274,0.00438529605560537,-0.0231361170200071,0.0149794058259908,0.0277828564705613,0.0633169026508436,0.0116492692785609,-0.0302685152447646,-0.00103871828829701,0.0325508183642121,0.0181538270130736,-0.0146533280636634,0.00612541059658474
"0000094.jpg",-0.0300270449489723,-0.0216255240110173,-0.0930925460156305,0.0258325427178266,-0.0142118536311558,-0.0137031948653523,-0.0103765910067611,-0.0246792690342174,-0.0338806928465994,0.0411579462670845,0.0213448273724309,-0.0164447561837308,0.0337338925857502,-0.0345580945724081,-0.0300203744183578
"0000095.jpg",-0.0297732159644691,-0.0434466766576696,-0.0696817270208402,0.00772792424959262,-0.0218888355410908,0.0384712287103499,-0.0139311673353163,-0.0266064756737303,0.0171029908324186,0.0398931354228946,-0.0121117235924787,0.00239110611941611,0.0230456341876889,0.00166542322748779,0.00698410594638339
"0000096.jpg",-0.0368313974671302,0.00420874220102564,0.0074071097856236,0.0589682661230243,0.0243864392820128,0.00772982195782948,-0.058979699112166,-0.0329873251963232,0.0778791072407031,-0.00628461105491484,-0.0328702795089958,-0.0171904301657178,-0.0207476447079908,-0.0184639696850904,-0.00125502317328685
"0000098.jpg",-0.037297818743068,0.0472894134549993,0.00666041641902571,0.0353245104966427,-0.0329559755339914,0.0304691577899626,-0.026369244283475,-0.000492993406210419,0.019454952936365,0.028269453124164,0.0193135173991092,0.00398285272759627,-0.049183197753913,-0.013234504226943,-0.0315334871951714
"0000101.jpg",-0.0268423388572601,-0.0265492747842827,-0.0860321464581452,0.0202826543131408,0.0207060807637305,0.0413219412017713,0.0725716901325081,-0.0499388542225444,-0.00426780824679829,0.0502856596747757,-0.00173854280650969,-0.0321751403520618,0.0558232170186735,-0.0294484915628731,0.00495828353364769
"0000102.jpg",-0.0385455356861932,0.0114129076339239,0.00533935989495906,0.0539532386526983,-0.00260870564531688,-0.0112349296818561,-0.0227469759341296,0.000540589412852889,0.045772736224996,-0.0298775042316978,-0.0384391813621125,-0.0395377965990609,-0.00701433785576988,-0.00272672310742595,-0.0319902186424574
"0000103.jpg",-0.0388130359582476,0.0247257970384647,-0.0103951254072393,-0.0421478286265133,0.0258569520265787,0.019734922118547,0.00858974390768953,0.0105751559308743,-0.0128450940463055,-0.0483198750285674,0.00899361521062446,-0.0136246748231276,0.00562388088116394,-0.0216517188783768,0.0114214929373414
"0000104.jpg",-0.0379502054841177,0.0406296759378276,-0.00811338547759697,0.000584968748742342,0.00777414452752588,-0.0201937074814727,-0.0288338886261085,0.000226465862602622,0.0240232169914487,-0.0114457548246936,0.0665701339893892,0.0172081116212572,-0.000396381704002704,0.00222289413659945,-0.0258637730660655
"0000105.jpg",-0.0372230303675043,0.0296030989005042,-0.0119825577372844,-0.0363325189603133,-0.0235981091862609,-0.0288232917257735,0.042780127807735,-0.0429411338502789,0.0138872630434227,-0.0151288952710483,0.0029514672914355,-0.0611456673818546,-0.0100443140085068,-0.0141297341109852,-0.022177249356916
"0000109.jpg",-0.0355636879107055,0.0536737300151641,-0.0223053577209804,0.0344295824921171,-0.0484543427368324,0.00855201668046885,-0.0255795399918835,-0.015474487102527,-0.0131312756447667,0.00762178613122325,-0.0188382376138736,-0.0227576133434103,0.0389119644522584,0.0409982813516543,0.0481384685845996
"0000110.jpg",-0.0284530306185573,-0.0300061893274661,-0.0049547155626049,0.0920059559873844,0.0181890463593158,-0.00732740154256856,0.011223328683284,-0.0678206702774014,0.00495656569338491,-0.0675694301144073,0.0159440010897781,0.0062177377425867,-0.0191829025870988,0.0525409072486831,-0.0400723398069432
"0000111.jpg",-0.0366705444998539,0.0505640107123264,-0.00517402472312701,0.02307125377739,-0.0538410190732011,0.0204380085549599,-0.00528785755479529,0.00925934396110461,-0.0340311430955483,0.0383386590456864,-0.035106830802971,-0.00102832935310697,0.0562584393605714,0.0306214762782298,0.0148341511465121
"0000112.jpg",-0.0357256883448111,0.0343203858677387,-0.0150121342350663,-0.026044390163169,-0.0501486683415894,0.0165418257112164,-0.015432511928297,-0.0309306298982871,-0.00866729463634549,0.00121127583867241,0.00199712990028966,0.00198500951244995,0.0599182908811891,0.0306887954130483,0.0975782945954352
"0000113.jpg",-0.0382297593787929,0.00994519854620523,-0.006636142738421,-0.0527902232681755,-0.0327060204667644,-0.0309189004937379,0.010766410068951,0.0263847220287939,0.0279148335998371,0.0198623558563787,0.0244558948664014,-0.015232588424557,-0.00434474139366977,-0.0286686375863195,-0.018673610412641
"0000114.jpg",-0.0364641601773656,-0.032050440250953,0.053158728945363,-0.0232107784700463,-0.0418212114092608,0.00853598884950838,0.000468570963116443,0.0324200721220391,0.027146431811406,0.000412378561201387,0.0232014368836785,-0.000932706204496589,-0.00469495763709518,0.0146647855680612,-0.00391786756191855
"0000115.jpg",-0.0387505793136194,0.0427101292518678,-0.0153948182675751,-0.02531483831075,-0.0340531754293449,0.00334742259573667,-0.0180830558852178,0.0165333738496163,-0.00638786908771071,-0.00632882340763744,-0.018477126100606,0.0297545403850954,-0.0291127501690096,0.0182874875681402,-0.0227751588527141
"0000116.jpg",-0.0330032617891926,-0.0370441160493749,-0.0782477088649356,0.0025513823672784,-0.0117879298959851,0.00931531835006184,0.0474559794533018,0.0200630303213743,0.010394310299392,0.0289482173311651,-0.0127137895379387,-0.0175065658122487,0.0278111034789978,-0.0377406094968542,-0.00179435647464138
"0000117.jpg",-0.0340818488080531,-0.0360543855205887,-0.039894734713441,0.0762507658847391,-0.00152081947275758,-0.00574953193955019,0.0419166027619556,0.00965976950744169,0.0480964575439999,-0.0192074041064323,0.000870181350181102,0.0269578598892652,-0.00688621878782797,0.0288809862671684,0.00824592620888775
"0000119.jpg",-0.0391346199203857,0.0298846564382577,-0.00271166444215527,0.0108141094772382,-0.00685522119571811,-0.00425606076690776,-0.0213516404174942,0.0145734016227844,0.0138619096945689,0.026633980100164,0.0521018491001746,-0.0322275191791728,-0.0606367080352102,0.00390881060009012,-0.00962861448865254
"0000120.jpg",-0.0368000271296922,0.00760245245521425,-0.0543230624340437,-0.00209269066448412,-0.00554244219540495,-0.00709841460448419,-0.00789707280439285,0.0557752851070574,-0.0225437174505846,-0.0176838195033466,0.0602815406870896,-0.0333265581742263,-0.0314231856790344,-0.00319049850095227,0.0176895950206056
"0000122.jpg",-0.0385775906819782,-0.033509069048097,0.00933330585419948,0.0141096467601986,-0.00213555848103235,0.011680370630394,0.00641920637729535,-0.00619515971657924,0.0350257631023976,0.0214470902010043,0.00190928987732171,0.0373794756444539,0.00836959212482554,-0.000692336784909893,0.0238991561626595
"0000126.jpg",-0.0288385343513373,-0.0293454423581895,-0.0922022732072124,0.0326338003958582,-0.00167588014674919,0.0305870844349274,0.0555818051158372,0.000531474842075384,0.0023164669248733,0.0632444275487325,-0.00763938558846667,-0.0220605412556479,-0.00450471861790854,-0.0237297738267194,0.0211169162332724
"0000127.jpg",-0.0228708196678967,0.0391967630471547,0.0420706573461466,-0.00874671302526363,-0.0518809318190077,-0.111725607824319,0.086509820562826,-0.0672372590679511,0.0172864890346253,0.0127759535023509,0.0470893174925716,-0.018737948037805,-0.00566805645006793,0.00155370388920548,0.0455564037737491
"0000129.jpg",-0.0235435734082293,-0.0538957191839144,0.0325147392190395,0.0165654491519739,0.0289955352543951,-0.0106549548535213,0.0386480759998391,-0.0676980484575988,0.0107579454077723,-0.0553579025381883,0.0901461164462751,0.0472426955969859,0.105262189935819,0.0325985731148999,-0.038271803174513
"0000130.jpg",-0.033796945376062,0.0618099777838136,0.0189078339772541,0.0482192096363938,-0.0203761849201605,0.0553969967906071,-0.0667220577641734,0.0211013624397812,0.0217975574936254,0.0225272437151585,0.00601096447243015,0.0143976461299926,0.0106685636030026,-0.0232251578175298,-0.0179575946241014
"0000134.jpg",-0.0318558013694342,0.0261063008118715,-0.0078556859057155,0.000915930532888762,0.0508858694019008,0.0173611638144498,-0.0417645436071211,-0.00718295872676198,-0.032533649240974,0.0236027911803146,-0.0435363628465015,0.040829604384122,0.178281698893731,-0.0123653831031735,0.0641670579029904
"0000136.jpg",-0.0373493216779893,-0.0443273349237882,0.0412768223849971,-0.0229289622637572,0.00993753798330566,0.0183897000904443,0.0337918746116793,0.0433358612326525,0.000572263965566318,-0.003022780461781,0.00490697497038828,-0.005785571964757,-0.00942299838020799,0.0368558422068613,0.00991513623578394
"0000138.jpg",-0.0357864627502704,-0.0312456248211452,0.0209924837161845,0.0178298986597226,0.00862424968268101,0.0534634477054598,0.0321270094296428,0.00453846044186929,-0.0232609122236991,-0.0295219926080872,0.0528990032628829,0.0204115646466723,0.010079442424121,-0.108955227357095,-0.0273981438559058
"0000139.jpg",-0.0337329846290967,-0.0111879303646201,0.0219448615538431,-0.0311696276711884,0.0167920288691574,0.028478142307752,0.010386226930304,0.00902119947368914,0.00829490889775749,-0.120406913766299,0.0640800550276468,0.0205423209367059,0.0707892797298684,-0.0178857396273459,0.0269084369081715
"0000141.jpg",-0.0361948343808744,0.0190801355721721,0.0128723291509535,0.0595211244761134,0.0586362229267112,0.025074977522704,-0.02868115184992,-0.0541839514244055,0.0438104510088946,0.00788172730899906,0.00836809109733374,-0.018192645879668,-0.0376778142277718,-0.0330863364287939,0.00149006688540028
"0000142.jpg",-0.0362887562455371,0.000833927774317881,-0.063166535370842,0.00443938205273592,-0.00587435039434113,-0.0248118932590204,-0.0284735106995642,0.0206983152289904,-0.0350857690665256,0.0170295697070598,0.041850860165478,-0.0427566858223965,-0.044007599770687,0.0292978127552581,0.000586347026016633
"0000143.jpg",-0.0297394668060393,-0.0109754389500124,0.00990573947030215,0.121754876076074,0.0361859519535801,-0.0221580577267562,0.01864060587098,-0.0416905707268459,0.0275682039743236,-0.0758615092019512,-0.0541978463738979,-0.0604438710886388,-0.0508985101954251,0.0120692531220333,0.00337954577708886
"0000144.jpg",-0.0314903585035301,-0.058095997946659,0.0573044209901428,0.00304246651629805,-0.0157396031270734,-0.037910922973651,-0.02549528716208,-0.0357178315695487,-0.0875426162763088,-0.00463773809645981,-0.00215557468053529,0.00404894112841812,-0.0196257058352912,-0.0216382988288786,-0.0459375231388498
"0000146.jpg",-0.0369506245633468,0.0120286562623272,0.0102584539422951,0.00496926302741209,0.0903526743950255,0.0373646543555338,-0.0270965091163155,-0.0438238942639816,-0.00445076364090676,0.00858247602012955,-0.00536938944318324,0.0279227147210038,0.0192188149369365,-0.0507604878223506,0.00644844156921386
"0000147.jpg",-0.0367495348300345,0.0504844557576063,0.0226171148734842,0.0268276340280691,-0.0164548493280602,0.0159643605261864,0.0293993706952075,-0.0171921902712665,0.0208836842508063,0.0179229504080422,0.0082865015820049,0.00513418985860916,-0.00367654130132996,-0.0464938443980612,0.0394617745123416
"0000149.jpg",-0.0344786321790298,0.0465788016229176,-0.00348750069299941,-0.0253048245569325,0.0121140938294646,0.00539574222222029,0.0356749490141585,-0.00652193546607232,-0.0408380313580305,-0.0179301578494636,-0.0619421862318931,0.0585527638442416,-0.0312428899289714,-0.0185709234665724,-0.0590699351390815
"0000152.jpg",-0.0388713593606917,-0.020634750125362,-0.0241702323513782,-0.0170763339952947,0.023352559931664,0.00126323095322682,-0.0135911736544564,-0.0446342936605616,0.0602728884332042,0.0153785986652809,-0.0176814739419018,0.00363031682636084,0.0285990296852717,-0.00754772606423962,-0.0206014317264934
"0000153.jpg",-0.0337365014178247,0.0477439996801025,0.017445481239526,-0.0425712185453767,-0.0695528096153395,0.0106263245664164,0.0349158238691796,0.014103580065628,0.0244651856170227,-0.0488801106663644,-0.0900512073871228,0.0392547720846623,-0.0523574887992681,0.012682756982769,-0.0255539055641779
"0000154.jpg",-0.0383067127870483,-0.00479653303822331,-0.00603480654247048,-0.0181739462921332,0.0252069796393124,0.00662822610853344,0.0198392678855427,0.00699085520703195,0.0311044475981066,-0.0409083677855564,-0.0183154922761573,0.0227104210799597,0.0623467898954226,-0.0450708725475071,-0.0182658972081752
"0000156.jpg",-0.0347656841265442,-0.00429503802496156,-0.0222075182404918,0.011183519042054,-0.0323213623527426,-0.103152142269844,-0.0534229867086899,0.0507272928006192,-0.00521719067272461,-0.0296094130548638,0.00311239403462646,0.0461958219116927,-0.0661053739452668,-0.0457290043157538,0.0358705098604152
"0000157.jpg",-0.0388888072520999,0.0442370551162099,-0.00855907944872467,-0.014505636395909,-0.020732463493404,-0.0254954841197731,0.0245257757567705,-0.0121634450209468,0.0149306604549775,-0.0161223054093723,-0.0209789964990077,-0.00883084541893446,-0.00169221340565001,0.000502851731058255,-0.0152505233188044
"0000159.jpg",-0.0308693879959831,-0.0158793957378906,0.0315196641360419,0.0881826451962224,0.0534664515020306,-0.0016663256491212,0.0157601871809763,-0.0624229259748157,0.0214105177632577,-0.0297626030079366,0.0227096811069959,0.00943796503989275,-0.0615227319972554,0.0871932526049232,0.0587079447477637
"0000160.jpg",-0.0352445189480818,-0.0473738565319847,-0.0365301862693382,-0.016203934869963,-0.0557926531879052,0.0215414946195462,0.0337170750988067,0.0380598838822438,0.030204500211132,0.0134423720080592,-0.0347537245797399,0.0116762524659809,-0.0165548743027719,-0.048669628787773,0.0103427176416991
