"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"breaded",-0.494839662783379,0.210376576306244,0.161509210002092,0.0517109288801677,-0.0997773918275013,0.0819898854648286,0.0419221681823059,-0.0753638488117579,-0.226911090648127,0.14564522580874
"breakfast",-0.544824542803846,-0.305368885716303,0.0382480382290212,0.00760586343000759,-0.252744311315855,-0.140438124895494,-0.256064105729464,0.278946370852443,-0.137773627145079,-0.159615832336233
"breakfastsandwich",-0.244204655422758,0.0293095657942558,0.084268400564432,0.045317812937884,-0.0472594103741849,-0.141729053281389,-0.0872662020137308,-0.163373450378807,0.0267663995882911,-0.0807700506842302
"broccoli",-0.677253203449558,0.222796427443706,-0.237932359159759,-0.00765621392588988,0.0289856585151536,0.195726958029003,0.024835253132192,0.060494273683091,-0.0387603015463763,-0.0376001943312586
"brownie",-0.4759084211689,-0.290185918439179,0.274657616635384,0.0545238911358973,0.0518040951581711,0.14973401507717,0.230318529839896,-0.0028938398740133,0.0187534813822185,-0.0360633241367738
"bun",-0.48922071774132,0.0873209839774365,0.238539653875542,-0.00630434262771495,-0.143271192383011,-0.0798787294289957,0.126877249555467,0.0278955540984345,-0.133519030504442,-0.114395367203021
"burger",-0.5851944589995,0.151319506962579,0.172327954913688,-0.128005475409317,-0.166406861961695,-0.231209689578867,0.269956833891085,0.0667299619053047,-0.234861852241966,-0.164801569245519
"burrito",-0.528545313806919,0.0904095807896913,0.148123692997436,-0.0205314710912123,-0.0624261326210613,-0.263540787847211,0.193050574891069,0.122501634625905,-0.0761336366546633,-0.16293021301879
"butter",-0.595121946963376,-0.0538991787203636,0.217282321120941,-0.0959170908391972,-0.0750841344921422,0.0549673183019957,-0.0360677457907866,0.021993937049351,0.306105499001245,0.00607300432051745
"cabbage",-0.64100114865904,0.278923381360617,-0.224653319548875,0.115199240235412,-0.0668339960893848,0.0118226990363101,0.0302888170035564,0.0198204496482499,-0.0512899174534879,-0.0737004929415763
"caramel",-0.530256667968746,-0.289691995041666,0.189181591984196,0.0504747348446004,0.0762978197094693,0.0890361498525342,0.131189997496933,0.0231480977350082,0.155690573020138,0.0384431810953587
"caramelsauce",-0.262606377051422,0.00641800109257093,0.150362082102428,0.140610201644627,0.0897302719934237,-0.0604527401142383,-0.0988921660192848,-0.227110984244813,0.20931506521506,0.0650353914572863
"carrot",-0.570934696369386,0.0461705901008075,-0.152358205205475,0.0978332284520621,-0.0213341304491924,0.0828858510556014,0.140986461014606,-0.00138277603492524,0.0983586154983699,-0.0215920593983321
"carrots",-0.54596173919211,0.115857873550881,-0.285391025863784,0.126395010907607,-0.0869558249601842,0.226650755593355,-0.0335429821356413,0.00600122422255234,0.0904855477198805,-0.0406493685673767
"cauliflower",-0.642617412603846,0.215865593628464,-0.14473091563861,0.0165562233944971,0.0303110128770772,0.255271982033678,0.0584936729727829,0.00843927485657567,0.0315831537636861,-0.139143857993389
"celery",-0.596321308578411,0.197008526634135,-0.247197962078829,0.00204563809560684,0.0832485947541923,0.0481378698531528,0.093222473027282,-0.0301880443220334,0.122215470366341,-0.0541268460599232
"cheese",-0.676971741613235,0.0493131376648574,0.234051336367221,-0.345859922239619,0.0232495319118404,-0.0388638534452691,-0.0518053038366728,-0.0755220800992597,0.147834190304639,-0.060021394196743
"cheeseplate",-0.354247541028292,0.0592417241346739,0.166547784846808,0.0631143944529503,0.0950911377598863,-0.030435801238079,-0.113698260609464,-0.304259814563341,0.15341302809642,0.0587535211607939
"cherries",-0.558738939762766,-0.308239677510092,-0.215033770515993,-0.0295814202056943,0.0538904367663668,0.0721702595714385,-0.168975827211768,-0.0540332586366966,-0.0794371655135703,0.184738239313537
"chicken",-0.67646033441597,0.330980350437509,0.00895657024970159,0.038144206109989,-0.19217392534301,-0.0119877487633134,0.152828054016183,0.0399328937654555,0.0132315685719356,0.213610932889247
"chickenburrito",-0.323949430515716,0.0669045595265156,0.111908460736055,0.110632086874946,0.0705663163509256,-0.120439425887489,0.0135925555571888,-0.232736803778892,0.073944928251874,0.07702104382839
"chickenfingers",-0.283819362937237,0.0306174004922665,0.0465317039404107,0.227269209534762,0.0349383089950528,0.00511812166393958,-0.0337657586052396,-0.341361286313711,0.144186689508311,0.1360843968652
"chips",-0.464124251836035,-0.0198226894221574,0.113249026806012,-0.0157636859537988,-0.0194743710903484,-0.00341091391156906,0.136796813735723,-0.136474654776966,0.0766823521426699,0.0604688506838821
"chives",-0.512693688522837,0.170515414766651,-0.0709304940276032,0.106444188821353,0.0594414290948639,0.0221989360802115,-0.139893733894369,-0.0242944789096241,0.0410985191373799,-0.103279203256172
"chocolate",-0.613439261052898,-0.384620584285581,0.241159808749515,-0.00888122186592053,0.0433283684338993,0.125839214468255,0.185559546512099,0.0468534906709673,0.171701876667065,0.111781799630792
"chocolatechipcookies",-0.32567461820534,-0.0273095306688893,0.207957458566918,0.161623013911663,0.0221460584675773,0.110796875941598,0.133621886187621,-0.329520471914164,0.0890122750844177,0.160040112257564
"chocolatechips",-0.363107583293776,-0.0631187948116482,0.181867803735469,0.158240375790063,-0.0099985019991894,0.0824328462036655,0.095728725830426,-0.35256626332853,0.133635461326697,0.17333060312122
"chocolatesauce",-0.289810842897421,0.00292715237758388,0.17490068283618,0.111930541573297,0.0639063644356316,-0.0647786559228489,-0.0215653979557825,-0.30174265678338,0.228984971933419,0.0686693608082429
"coffee",-0.508009311746582,-0.351646055445147,0.0455134285010749,-0.104428398748027,-0.091630342777808,-0.152462765519529,0.0272849500492507,0.159452719529854,0.189739820611687,-0.0441779836452444
"coleslaw",-0.627105419536115,0.174363761564196,0.0260179508266296,0.0835588822567025,-0.0892189414384469,-0.106611298776198,0.128143137262067,0.0136602570099392,-0.178507959767876,-0.128978803147547
"cookies",-0.391925711227071,-0.277284801989337,0.22945541362611,0.0512908595532477,0.00778086482432874,0.227932981982982,0.10202274794183,-0.0379055015693133,1.97353329711956e-05,0.0992442766766084
"corn",-0.574531302611997,0.0267566907874455,-0.0644722113557873,0.0158949515006636,-0.0938356607023696,0.0522138596963393,0.0724275009589443,-0.0696948601285555,0.222810936317138,-0.0831647513566692
"crackers",-0.508665553851009,-0.115257365874693,0.0836021058520741,-0.0921764955393903,0.0674265202807949,0.0471765502237867,0.0862467459582751,-0.174144677097872,0.143143840519445,-0.0438967481993084
"crepes",-0.578888174497774,-0.225278857196219,0.152808063977977,0.129809436963242,0.0156948556253807,-0.00831734039693161,-0.182743513031935,0.225484721937238,-0.170450045715561,-0.134375616867087
"crust",-0.447525728019328,-0.0203664865519521,0.257942752254077,-0.139033398020879,0.0375112355059132,0.1013917591568,-0.00186962133041113,-0.0684669962020203,-0.0694510979116519,-0.122627776034895
"cucumber",-0.599093449814132,0.131544691408082,-0.239371914977157,-0.00775472485116829,0.0864792704213593,-0.122847363376133,0.0886634791957756,-0.128834252732856,-0.0272470957845588,-0.111906571994625
"dairy",-0.516959773161343,-0.0995886744291802,0.0170945971665718,-0.192631526702211,-0.0970213292966307,0.119572576118696,0.14341918294451,0.0941836201359674,0.232937407031156,0.0555601736787292
"deli",-0.475116158280009,0.0354095542664312,0.10963334681147,-0.182477965503819,-0.128798859079363,-0.0512968450852633,0.0810428497578429,-0.0374438189142251,-0.19115337828451,-0.00304327085017411
"dessert",-0.614468776732878,-0.431304723730644,0.121329502665703,0.0677870953612076,0.137439338357056,0.0338236826873891,0.135792925063591,0.160444521288322,-0.28039019592214,0.00489250004418793
"dinner",-0.494047971193106,-0.0363547520396391,0.0647564065133175,0.0167358131153677,-0.0280737448750395,-0.0504569646053624,-0.0430563531272803,0.199313069583489,-0.250238490816056,-0.0459510758459604
"dip",-0.407094300848356,-0.00655513545538542,0.0546541083383503,-0.0795174754227374,0.0151971031839287,-0.0922878511882181,0.124369190155997,-0.0785733782178145,0.0581844709731946,-0.0382043898432112
"doner",-0.351444578912829,0.141155522338341,0.0611460228099957,-0.0278160555684403,-0.121039906223639,-0.0560092992545527,0.0987383316090661,0.040052347658204,-0.133566243635285,0.086888443494592
"donerkebab",-0.217773968187371,-0.00406093271250923,0.0589212300262952,0.0944008973827663,-0.111451837815039,-0.0785544691407605,-0.0539887893578897,-0.186554688582953,0.140214233221849,0.0612134299382523
"donuts",-0.532706864123198,-0.357692727323574,0.238783312532814,0.0661444576662808,-0.109594515023603,-0.0155333933440814,-0.0141623215220475,0.109379432535463,-0.0361400112070349,0.0420429618794516
"dumplings",-0.613585021466978,0.113803739132182,0.0434027056299858,0.2636430104582,0.0769210315529606,0.0642699536450912,0.0486437699895644,0.186763550759932,-0.184255495937573,0.0928105590901896
"egg",-0.526078068766705,0.0624648859222916,0.0412119535328546,0.123982785188496,-0.133801587104947,-0.120076431174089,-0.0552774790431597,0.130197266297515,0.255335573663904,0.0634028020902493
"eggs",-0.537210665380722,-0.0546489452142159,-0.0424323857820885,0.0655814947199076,-0.272570106072216,0.0155084900406688,-0.238653685450806,0.0974784551310308,0.246718736104774,0.105107723423508
"fettuccini",-0.548163037056778,0.228932969230305,0.118745016695452,-0.113508176957342,0.278265962300404,0.154292984535795,-0.176042743152558,0.216705070191031,-0.0729374989129796,0.129846168011836
"french",-0.428349848573273,-0.00291652802719693,0.189679805087486,0.0831161559928864,0.0814926509930576,-0.157401400531358,-0.191627577088262,0.00613137599176612,-0.11560748952858,-0.17675108760792
"frenchfries",-0.52939598060641,0.0892166331317347,0.106644349840875,0.0273448129565976,-0.010007191079188,-0.00801164984026662,-0.018484756964155,0.0133285685252442,-0.0590272141144502,-0.0772817603558603
"fresh",-0.463082143779017,-0.137402185558789,-0.188052293147503,-0.0658627892090428,0.0175135113934738,0.047486497680182,-0.195611990077449,-0.213033674527404,-0.0497940412337717,0.149707354688335
"freshfruit",-0.37231945883009,-0.0845989461924069,-0.0242459037780024,0.179902407181877,0.0219491713351078,-0.0782223081323873,-0.150360428661368,-0.23710379626774,0.121494912438325,0.109477430433379
"fried",-0.589322764778401,0.118731805108849,0.180117664202214,0.221805845992134,-0.14042817210884,0.00915851520220202,0.0318609204619034,-0.0486594406859558,-0.116541359862824,0.0723887154765868
"friedchicken",-0.388318834880501,0.0862840518984606,0.116054283194451,0.281435164134336,-0.0452290486983625,-0.115642562889717,-0.030877273509743,-0.25350247698606,0.0916149036598566,0.0667440413985614
"friedegg",-0.268815659941928,-0.0207019337370167,0.079853466306835,0.313186172999985,-0.0297966453316976,-0.152186282736501,-0.178023221266031,-0.221647212142482,0.156567160855101,0.0651899645870582
"friedeggs",-0.272827062949156,-0.0220345624147397,0.0758914844875098,0.286247951409237,-0.00489402480452438,-0.140793876558086,-0.14626201804177,-0.277561658138371,0.19163319770354,0.106976910948705
"friedrice",-0.121711480534721,0.0240464973454501,0.0901601750892636,0.354346035882641,0.0621388097902213,-0.149643238383906,-0.0875211591460673,-0.123840488315824,0.14178467135536,0.0422327380724622
"friedspringrolls",-0.3959030857669,0.0959771759071958,0.116855088691227,0.360935361323448,0.140391592262436,-0.091578037295134,-0.0692120267142588,-0.22442140678168,-0.0486064618819811,0.0290719563150873
"fries",-0.618688324394772,0.0828728392970317,0.179039270903062,-0.0334273932136371,-0.133734776013925,-0.0823694793449141,0.121018060500473,0.0205460111875019,-0.110918492142704,-0.126321266747827
"frosting",-0.464073669456422,-0.295883815787373,0.237762536009854,0.0545912447908586,0.066689191954045,0.132815186357777,0.106367409518209,0.0792147494163573,0.137087711764342,0.0420241369793991
"fruit",-0.627443405591898,-0.345888142256148,-0.395549593172364,-0.177556650392722,0.0335581081607591,-0.0692849897196572,-0.0860524439960065,-0.0819785397185362,-0.0489522045272562,0.150921638882458
"garlic",-0.616464625756902,0.265544165927191,-0.0398728081740203,-0.0692413625523243,0.0897677315933193,0.0759897690305553,-0.0644267346104502,-0.036646451156687,0.165056825997561,-0.0948128457915448
"grapes",-0.532704578947046,-0.171940983349259,-0.296993764371969,-0.196265475721449,0.0677896526712705,0.0153598343205248,-0.213637353099299,-0.276108617518096,-0.0271692590710538,0.110440240036326
"grapevine",-0.271345787998092,-0.0358547040907665,-0.232445350157202,-0.146823083614725,0.113236228526813,-0.0875157777928849,-0.0907776609164755,-0.345635438466573,0.0622290888106382,0.0674289762976323
"greek",-0.33970356186785,0.0689198157084274,0.0737500649605174,-0.0354080951801576,0.236939521647834,-0.0812984434623749,-0.107297691649858,-0.0185943953915306,-0.13334142386447,-0.0926622639400752
"greengrapes",-0.18374777782785,0.0166459888568523,0.0595493705708586,0.197253315929412,0.115206357756957,-0.0611357673322601,-0.166843679890118,-0.376776609688642,0.188248300701307,0.179245410433679
"grilled",-0.565946795559963,0.199447189418626,0.097862016763967,-0.0376380752222813,-0.1677520218917,-0.034839032832124,-0.0355504653741715,-0.120419374699419,-0.190216740237421,0.0333860558053206
"grilledcheesesandwich",-0.374870546051067,0.112326840708624,0.127761523372233,0.0727695344288517,-0.0627306643191825,-0.126070026865222,-0.0525405069134404,-0.22842697591535,0.0351844820792788,0.0057300658963423
"halloumi",-0.54631437685657,0.130230757206294,0.0291701252917532,-0.115896786919916,-0.0320633000161236,0.0349606919291885,-0.0129001081770439,-0.117568400011657,-0.0600217462565271,-0.191471036118735
"halloumiburger",-0.324009201718364,0.0312985500855016,0.107584607615253,0.0898587362154398,-0.104236436602865,-0.0977766337255227,-0.0166722351432975,-0.274563542068552,0.0849461176388164,-0.0253722474843807
"homefries",-0.528188926701892,0.0335598040559803,0.117388365136204,0.0570997161831091,-0.180171025454163,-0.13804016201157,-0.174935783430627,0.0979262289371362,-0.105054810261365,-0.20006077251706
"honey",-0.509171157499476,-0.217752278608853,-0.00544614288287385,-0.0406473824422363,-0.016256053776957,-0.0874378939113606,-0.018491759236701,-0.0367231388491141,0.211067883516027,0.05776652565584
"italian",-0.42474886044317,0.156075657792583,0.250950600736151,-0.0993817080675493,0.356262472996751,-0.0205804893611182,-0.222580778987722,0.0689378252586325,-0.223933187106199,-0.0572055845786109
"jam",-0.399716497082434,-0.220522474926028,0.0953620978666669,-0.0902737799628831,-0.00931093063357244,-0.171158325547324,-0.0802926200342839,-0.00994708371111732,0.0344600176146667,0.0188405722619606
"japanese",-0.31747855121594,0.133332403344559,-0.0385025258422626,0.325224985704488,0.303026089142516,-0.155480104852298,-0.0970762237715546,0.118244509995108,-0.233659980642214,0.0183480363044286
"juice",-0.540113392163708,-0.198354547529531,-0.239139512614634,-0.182664909963264,0.139497486007856,-0.228337408763965,0.042222701982853,0.0807966442885012,0.155523220430984,0.0597334101384703
"kebab",-0.528691276034839,0.157232982408614,0.0691018773300151,-0.0750872723751728,-0.0468500100048749,-0.0558062005771587,0.205585642785672,-0.0099663621428642,-0.250352875193817,0.0276276276237015
"kimchi",-0.555727485326369,0.197704176731752,-0.0600375906674984,0.199644677401854,0.00930732301400748,-0.139154230887224,0.082351841751975,0.0510506665422391,-0.0664288451678868,-0.0448062318672844
"kimchifriedrice",-0.168973136865623,0.076311965074004,0.0864887623485413,0.320004051565719,0.0641358089013257,-0.211911626095322,-0.108443017189981,-0.259037936263498,0.131999244874531,0.0896124719230869
"korean",-0.334377959298426,0.190958421879053,0.0178949533871867,0.370689362718339,0.238582225561715,-0.153844027161206,0.0182810328618167,0.0883844535128512,-0.246181066469381,0.044393490191143
"lemon",-0.556236032136786,-0.0969139002797865,-0.0412716194208672,0.0341007978692397,0.167254373886289,-0.0892424735833789,0.0396740202964201,-0.056424266545913,0.13151881968937,0.0030148993091463
"lettuce",-0.632057050068776,0.267345663234072,-0.227933799614368,-0.0947837093194396,-0.126657018087932,-0.0901347118384943,0.0447886548799644,-0.150960340487343,-0.13277462226301,-0.155223959072413
"lime",-0.466573289087775,-0.0496247984190451,-0.0671573338879951,-0.0137439150264992,0.170251993617273,-0.169054312384972,0.1295383946799,-0.106842460102804,0.204920775481582,-0.0654050252329332
"lunch",-0.485464238801959,-0.124905675793473,0.0217135415446647,0.00406571640827335,-0.111141194290155,-0.192184379503632,-0.0202553622191856,0.131433747586744,-0.153685833904345,-0.0832480969622761
"macaroons",-0.533896838099718,-0.36085268002975,0.157696055158886,0.141253788370506,0.065919262697671,0.221252482383726,0.0993123712481249,-0.00348889139971919,-0.0349481679404343,-0.0708300795838402
"marinara",-0.518023575260986,0.212071244944142,0.206931819726107,-0.255580390902025,0.30654232094127,0.142862831342332,-0.131310381710379,0.116704894679355,-0.095801349094727,0.0123818919806845
"marinarasauce",-0.30299264004928,0.016493233634681,0.096076532148081,0.185253781667204,0.000795646474137244,-0.100641428240097,-0.087025490887033,-0.300848598376615,0.147257739142656,-0.0293095683429511
"meat",-0.685596192702287,0.277986132273274,-0.039219701986354,-0.189739269740146,-0.246473686581389,0.0872203317253252,0.146142797242885,0.118168762081927,0.0318456910445145,0.277103200467628
"mexicanfood",-0.277670068131088,0.0525183754080281,0.0577245777030974,0.157045248856764,0.0811846070016974,-0.201586012691976,0.0211524071360164,-0.216181630704594,0.0748692330459442,-0.0141338953228062
"milk",-0.555807789587773,-0.193137139505027,0.0212143493485908,-0.185769340780051,0.00611222538115564,0.0238816071386891,0.111052340603272,0.165939934981392,0.373235185115856,0.177772391774975
"milkshake",-0.523449208111816,-0.313068667644684,0.0792400193399533,-0.0919834385029711,0.0674810114313766,-0.236590968727768,0.354178728790676,0.249811336589484,0.0347182012281434,-0.0558777347173308
"mintleaves",-0.247593978607747,-0.0388919212667769,-0.0593590197342284,0.100611321407553,0.0865289026059049,-0.0850977647377844,-0.00467228882439549,-0.196521263278852,0.16526216248162,0.0752100199379751
"mixedgreens",-0.274928307026875,0.0198577781200038,0.0612600691402766,0.215504928246586,-0.00530323812909722,-0.0149028244806984,-0.0939660656364485,-0.216687516760545,0.184121342090103,-0.0406735954702412
"mozzarella",-0.610472584002828,0.223515859708762,0.218637531456771,-0.336361654088899,0.182374904673333,0.0382917147720347,-0.105551479900706,-0.0765063569497115,0.00229135622239882,-0.0433279113280094
"muffin",-0.507953556475677,-0.236101513813898,0.173741454794746,0.0165027574444777,-0.0983309897884499,-0.0761934204207913,-0.00820945731354613,0.0664716510311004,-0.0467169269345671,-0.214191998301594
"noodles",-0.598005003137534,0.234061173001715,0.0346315118856169,0.154719164525968,0.247618918763481,0.0849880848743798,-0.0628079148938182,0.25536889665162,0.0716322554205995,0.176442660113684
"nuts",-0.424605844025903,-0.132119649496856,-0.0859071439392805,-0.0128022662782775,0.0557195501536637,0.106909642122837,0.000355541799951779,-0.133387377760782,0.222351964125725,0.0938664881198281
"onion",-0.60128820450848,0.30626293009527,0.00354619331178064,0.00978532381338595,-0.000725715128416515,-0.0908709282092353,-0.0114948165141997,-0.0142021957047013,0.13493020530223,-0.132679234189702
"oranges",-0.445400167512013,-0.174829175199483,-0.258352649832992,0.0427058928351212,-0.0270326258823074,0.0237013544696924,-0.227038789895645,-0.0132795207712961,0.0397226611602627,0.0468005046965653
"padthai",-0.377760275159463,0.0980639814068954,0.0562436291057604,0.383920935903887,0.145137509704387,-0.146368395283254,-0.0823677842240902,-0.16759166247136,0.179604348570352,0.0385647843793111
"pancake",-0.516499743651575,-0.176256297900267,0.228540877791848,0.162352150439485,-0.148262130550249,-0.153046529676975,-0.0541136368690744,0.266061188191259,-0.0684236932877673,-0.156373648577854
"pancakes",-0.609252777701953,-0.243932645018558,0.142233612183638,0.15756740614244,-0.159766536522197,-0.0545540444855518,-0.183959943226877,0.289976978268183,-0.0674885623343292,-0.145169185207038
"parmesancheese",-0.35174979675238,0.126684131612031,0.155918624581194,0.0907809400698901,0.154183915431976,-0.102498285843789,-0.099783074160318,-0.217116594429298,0.185072298125716,0.0548930458575667
"parmigiano-reggiano",-0.490409979780089,0.195733317681283,0.17887924755968,-0.123326836850254,0.255561217758678,0.0551612175216494,-0.194134081552034,-0.0858522464836086,0.114356789221873,0.0601507131097301
"parsley",-0.598604395705508,0.223883644703943,-0.106053077006768,-0.0741653796135069,0.149666807067051,0.110663668468082,-0.0874430149129996,-0.0166409113675074,0.113481026651975,-0.0455709497127209
"pasta",-0.66802189364363,0.201627175345094,0.132184727542836,-0.207513607458687,0.314595774940915,0.205428853891807,-0.150189075267497,0.244917062678176,-0.00211444209962105,0.0389540865423561
"peanuts",-0.52676213642931,-0.0633901177690747,-0.0672590453683251,0.161051349571099,-0.0183507883524345,0.0358955262169207,0.0775556960453042,-0.157928951550163,0.280553813734155,0.0818503222213105
"peas",-0.562508108010406,0.114383801091087,-0.235090332289752,0.118738958557974,-0.00836224451829945,0.180361058888631,-0.0701417318646988,0.0191727926687659,0.124264539221826,-0.110745473403906
"pepper",-0.529114983681077,0.173059649190821,-0.00180537728840087,-0.0736502625597963,0.079550634663787,-0.0533192226932859,0.0240091783533731,-0.102383208914492,0.266703655498618,-0.0771423420672962
"pepperoni",-0.594856533847877,0.189918808078674,0.248909477793718,-0.320650087684501,0.101333789703937,0.0088586064464812,-0.0253131440823519,-0.018576442087676,-0.0935594253055177,-0.0945733096469559
"pepperonipizza",-0.309809728497545,0.0686069141461208,0.174933152939115,0.110041084185647,0.00512710350465313,-0.0825933917253791,-0.0274627371792641,-0.296197362468922,0.0382055943524318,0.0462409305553404
"phadthai",-0.284017325557858,0.0742077898265013,0.103881334761721,0.439617028361366,0.185497248740978,-0.150353551198131,-0.0833533490398733,-0.0926285071907292,0.163972999659267,0.0927561724329997
"pickledvegetables",-0.342653324659414,0.0802872776071215,0.0402151017414035,0.197906625403381,0.00235160711775059,-0.065204430968337,-0.0344811128812748,-0.260904010709773,0.146248358395062,0.069425293536874
