"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"0000039.jpg",-0.522465718980788,-0.0888285229141691,0.0557423573343414,-0.0209530434036094,-0.0614721274075073,-0.140093244120265,-0.0860906376896342,0.123450016054705,-0.247493174149791,-0.0458324693831122
"0000040.jpg",-0.883142856429015,-0.058865969245694,0.043206171388449,0.0714970269824616,-0.0253354567287156,-0.0420106637631191,-0.120342800542941,-0.0473836237959022,0.00227302789147666,-0.040717650334557
"0000041.jpg",-0.87853799297196,0.189172796268476,-0.037587388262348,-0.0232797548857129,-0.0570623217608931,0.0157458829152607,-0.037792609060457,0.0244165248964137,-0.0505763275280143,-0.0252903643057093
"0000043.jpg",-0.716375800074374,-0.452211366562693,0.289324837092016,-0.0448899579759559,0.0304055395223982,0.0899900552452885,0.0654692264915829,0.152610634525952,0.0545833799616469,0.0580496897285523
"0000044.jpg",-0.854647643988176,0.24914384235916,-0.00132176142734385,0.0387047211205482,-0.110065085982182,0.0468413334911829,-0.00495942691916831,0.00205363185272997,-0.10033871875341,0.0466983889660888
"0000045.jpg",-0.883501054186255,0.212960988965166,-0.0150122806981876,-0.016601387811989,-0.1780663822275,0.0694372911087706,-0.0353458576664355,0.0426285980162331,0.0353645072148106,0.0916734776383407
"0000047.jpg",-0.805251611305165,0.173736007031607,0.0935764507913401,0.0685450261702287,-0.14993944289217,-0.0824072433940611,0.0338429618768912,0.0644511305783278,-0.143264123989252,0.0839558818309869
"0000049.jpg",-0.775531978433261,-0.346647322896717,0.259457005300944,-0.0345629530997192,-0.0137689854481513,0.0819894873856452,0.0226271182980986,0.0448291212486801,-0.0339176113139024,-0.0386187527419412
"0000052.jpg",-0.623114070943279,0.103948842990352,0.124903102202032,0.0864317995033276,-0.117321541643792,-0.105805085216722,0.199897243738991,0.112106879059915,-0.243945175169489,-0.0839637985904656
"0000053.jpg",-0.712429578136059,-0.269235105116084,0.163245482467221,0.0471241304402,-0.0828515067394589,0.0683634843952991,0.0272115783075744,0.0194711927927878,-0.108798184092166,0.0276295066838473
"0000055.jpg",-0.616972323834738,-0.342680227735015,-0.334720461946163,0.0848878009014859,-0.00887963947530348,0.0109922696188848,-0.151311499342981,-0.128454763440035,-0.00386945271652524,0.0437327598994416
"0000058.jpg",-0.824556566638295,-0.0469311113300129,-0.0199325105739042,0.0207406903276973,-0.0149527665875068,-0.0514737305211204,-0.0920338441097371,0.103644060417649,-0.140292517718025,-0.0934732775609832
"0000060.jpg",-0.857546177608055,0.131116293052797,-0.089967018083718,0.010100139677961,-0.0473304737625718,0.00546984283553967,0.00756038157151931,0.0732276564193692,-0.065388550170317,0.0564738491658411
