"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"0000026.jpg",-0.0400822867327557,0.0123581891483874,-0.0129490264801394,-0.00382421586683145,0.0129252726864859,-0.0379486264720893,-0.0276539102595402,0.0153776043080668,0.0128249201075938,0.0185970224763066,0.0387863527931239,0.0322194004154849,-0.00491077783608433,0.0147817906967792,-0.00810637197879992,-0.0123091125412694,-0.00695914619517512,0.0113581429879379,-0.00719955762892147,-0.00850688981181308
"0000030.jpg",-0.0385933270086107,0.0307107538814721,-0.0101506697747891,-0.0194047454963495,-0.0147985355019186,0.0486011363174107,-0.00659118578923421,0.0020504076264505,0.0132353458713819,-0.0291317206703349,0.000845568704149595,0.041676407225668,0.015496501112947,-0.00142803538366399,0.0178821555625929,-0.0209011893406531,0.00463400277121273,0.0159935562287624,-0.0414665620307806,0.0219235769933485
"0000032.jpg",-0.0317495416815916,0.0310530278975698,0.000178038161505525,0.112868210697686,-0.00735775038311538,0.0488626650016068,-0.0167226595262252,-0.0268960830662927,0.00119791617024129,-0.0127215867013276,-0.055900393193719,-0.0276991022624192,-0.0177814102617574,0.00977698062714211,-0.0544165162563948,0.00272378770777093,0.0512323029950813,0.0467479920337407,0.00318802928129836,0.0225912182287972
"0000034.jpg",-0.0343524528160453,-0.0368417162925381,0.0382720379219496,-0.00055528939969045,-0.00921610048967756,0.00705119855879728,0.0179716369162364,0.0696107879672257,0.0530678348951862,-0.00408271904118213,-0.00417505022836275,-0.011979241982205,0.00662000569585646,0.0217719927615229,0.0661365148192983,0.0100750872739694,0.017086911539927,-0.0369736817466544,-0.0135527453953153,-0.0403553038086614
"0000035.jpg",-0.0382000427866382,0.0281731687100674,-0.0328166121229588,-0.0107496426103098,-0.0183335558501274,-0.0148555678829869,-0.0442335523402592,0.019582666807684,0.0144684188357732,-0.00125249561832841,0.0763040761850459,-0.0112205833840191,-0.0212187352157262,-0.0155081902610555,-0.0102838573855686,-0.00861387783603571,-0.0211607506748211,-0.0238947859205981,-0.0149410712330002,-0.0186410315379509
"0000036.jpg",-0.0398032190727579,0.0298992695227042,0.00365824104218995,-0.00893694484925639,0.0296521905549407,-0.0106830744459011,0.0172960737749009,-0.0183562100718996,0.00357044791276123,0.000323628335365922,0.00656124317327724,-0.0161291448006424,-0.000218410260996621,-0.0317389056598418,0.0560459647201111,-0.00626693688570577,-0.00113142746878496,-0.0139331049546447,-0.0178625275696086,0.00650806352787961
"0000037.jpg",-0.0263298298513181,-0.0566045800740373,-0.0742833905376735,-0.056595365587695,-0.0203594504260416,0.0195113303740627,-0.0259554774582944,-0.0591673904589279,0.047478748442548,0.0275816115946114,-0.00460508411392405,-0.0516227568745274,0.0013269104424508,0.0129619555379021,-0.0464429117476086,0.101305355380915,-0.0285185068938867,-0.0269370422358759,0.0350122117857137,0.0890974339400889
"0000038.jpg",-0.0380824516447594,-0.043323375056319,0.0214636214566345,-0.00459351900136656,-0.0149464797885092,0.0368048499035123,0.0370460109136174,0.0266992314032747,0.0238557775743685,0.0200905477650611,0.0268877607830014,0.0350013184821191,-0.0134280813722374,0.0232581160626703,0.0109720471580807,-0.0176164308820516,0.0385664351851852,0.00093877697456031,-0.0160617430092465,-0.0168502070677607
"0000039.jpg",-0.0321637289388428,0.0599800086805224,0.0262944658311157,0.0615953760373618,-0.0256634230772694,0.057442795902187,-0.0656055356596205,0.00452720545510174,0.0379769343354324,0.0154207852080598,-0.0516083211944661,-0.0521367895330018,-0.010993049999052,-0.0180639166383737,-0.00544852518123423,0.013015772143231,0.0303842129597325,0.035047620437053,0.0315922998392505,-0.0310625596394585
"0000040.jpg",-0.038509889691938,0.0238984021064515,-0.0205650110709478,-0.0279560604812976,-0.0182001024381335,-0.00354141373371795,-0.0174176965617691,0.0300121932114845,-0.000659647519835902,-0.00581770365537987,0.0272302190329893,-0.0153230015967522,-0.00531478953111999,0.0413856387415958,0.0122591394956735,-0.0115706123595272,-0.0023171670756667,-0.0257592473177421,0.0122449968384045,-0.0246816477666992
"0000041.jpg",-0.0391512361139346,0.0400113498640873,-0.0153881842688133,-0.00566335964942533,0.00693959975066554,0.0280639530817441,0.0242733792410559,-0.00523118162434539,-0.00230124474603155,-0.0282865318990052,0.00300386661391455,0.016648152297616,-0.00855046216367281,0.0241246003836438,-0.00836820458516128,-0.0213934606683888,0.00759287354115334,-0.0319715362970878,-0.0120699531351335,-0.0163916195449687
"0000043.jpg",-0.0326008847114227,-0.0476613407168094,0.0537266688189654,-0.0042925278706596,-0.0496633989514865,-0.042563521017207,-0.0405453502417828,-0.0398512024140744,-0.0234581940586133,0.0219685254873727,-0.0300366999161303,-0.00889420371522593,0.0166422797719402,0.0332874866911336,-0.00601143369243665,-0.00737718649057281,-0.0319086476920721,-0.0777685424384522,0.0196388723883807,-0.0037120693956973
"0000044.jpg",-0.0345670550910466,0.0526534998332404,-0.0124753303251344,-0.0473161704087155,-0.0370425167132968,-0.00114819490546259,0.0261501163599799,-0.0232455375381936,-0.0333478231088718,-0.0225032303896273,-0.0828375702010504,0.0404356626365187,-0.0360726080651857,0.0551657772045929,-0.0267554386259689,0.000824885760661404,-0.0787272626807107,-0.0157566807640069,0.0247699590662432,-0.0256517395873738
"0000045.jpg",-0.0338186319632973,0.0547758690912316,0.000882435041539387,-0.0129199591522933,0.012015562497294,0.0536495483135644,0.0163580063167403,-0.0257301410378945,-0.0265589075452832,-0.0107467878443602,-0.0487514796878804,0.0565838587235875,-0.0177706755682452,-0.0107043008058436,-0.0286801092424798,0.0393180186407492,-0.0108795280996841,-0.0574258102441353,-0.0027794209652244,-0.0310797755810235
"0000047.jpg",-0.037414467237312,0.0464401080955005,0.0020190275371771,-0.0207942010343097,-0.0345309719294941,0.0201651147101247,0.035263544726712,0.0128885953689952,0.00757634587902498,-0.0295610949155303,-0.0588474359259325,0.0210816923098917,-0.01768758503367,0.00877430359623947,-0.034992212609954,0.00672811319802226,-0.0369892691302622,-0.0058431176046532,0.00692752501156823,-0.00124635373333289
"0000049.jpg",-0.0380064821275177,-0.0261112842017572,0.0355203650596941,-0.0310524341266546,0.0237175934768263,-0.00580817911479867,0.0254652120621506,0.066719210436909,-0.0303434953539134,0.0213335665511112,-0.0194901817312332,-0.0241418079342243,-0.00868079569620463,0.0333637776977829,0.0219411886420689,-0.0058570380155423,0.0083459481716384,0.00560693920604146,0.00434432432086166,0.042134621470525
"0000052.jpg",-0.0187078780969814,0.0574807760859092,0.032611482426791,0.000869841576434571,-0.0483118253423557,-0.132057932954572,0.114668601379467,-0.0675404993979113,0.0174289653344266,0.0255315238458373,0.0574956424549091,0.0201827789206289,-0.000946149840647164,-0.0142557892796835,0.0526847251151811,0.0681847848988726,-0.00491425295792659,0.0466579357289715,0.147623235871656,-0.0010018870406386
"0000053.jpg",-0.0378185136391307,-0.0164423188398471,0.0237833295005114,0.0232637275406391,-0.00183855053221621,-0.0365892704850509,0.0212497993138458,-0.0219909355782538,-0.055380985001018,0.0587263775830016,0.0011527200222335,-0.0322836341945982,-0.0195140407326482,0.0298059534373811,-0.00635433241435286,0.033342861194329,0.00284196115472574,0.0212283977331175,-0.0249198833592826,0.022561186085425
"0000055.jpg",-0.0226675968028189,-0.0624184942745251,-0.0552955158330451,-0.077763093720606,-0.0188583843462907,0.026748017462292,-0.0557606135033517,-0.0703260690135462,0.0675179764864396,-0.0138527065708566,-0.0176078558711458,-0.0161337866557706,0.00277286040851991,0.00560278986274436,-0.0353719550423483,0.0976511677947601,-0.0385609246662756,0.00418930202843439,0.101387614028493,0.0666741318951487
"0000058.jpg",-0.0393990293450542,0.0286977608593638,0.000166500957001814,0.0265033565913736,-0.0103972278175625,-0.00192198509740748,-0.0266456007523681,0.0357776375719134,0.0219821987179691,-0.0118368778451186,-0.0073059116996035,-0.0505573766631471,-0.00555638044010827,-0.00809846691978165,-0.00663438363076051,-0.0197428580279455,-0.0347263150134243,0.019347051461418,0.024526572891333,-0.0241000495910537
"0000060.jpg",-0.0372544060712119,0.0399226518281087,-0.0213213342490747,-0.0122706922162301,-0.0470745743409232,0.0158711434203128,0.00926072781128291,-0.0164800654792523,-0.0162794319417885,0.00676772233960898,-0.0158250142920632,0.0456724995908528,0.0540488427325842,0.0213018700065075,0.0243607204112335,0.0286635627327705,-0.00988984154687837,-0.0131441135996651,-0.0775812197446567,-0.00251804037961506
"0000061.jpg",-0.0340639914246629,0.0475756691315933,0.0188984817768442,-0.0276664782942273,0.0115434223682244,0.0565017933106618,-0.0146781655601545,-0.0403703212608463,0.0156042186372315,-0.0717170600658843,0.0226474015103352,-0.0550427297433666,0.0156595830596746,0.00402407197088511,0.0167976189290478,-0.0252836221265998,0.0740099403665909,0.0419583595088389,-0.00549333945067949,-0.0534326117759146
"0000063.jpg",-0.038863058587957,0.0304351155993434,-0.02594757095421,-0.0130515581786284,0.00470968919173911,0.0118509343279402,0.0288230394779251,0.000779586098026322,-0.0159370531599507,-0.0506060881039154,-0.0273375433591958,0.0164212042741956,0.0159579222674815,0.0199407925772186,-0.015150370679085,-0.0238657734461024,0.0174403089832528,-0.0390023614306078,0.0277153930125043,-0.0389036776933658
"0000064.jpg",-0.0376003603301084,0.0492964519314172,0.0187018796163133,0.0347901617725778,-0.0274864137874499,0.033258107705041,-0.00869422171505557,0.00433470544855945,0.0368243854720566,0.0149659549791988,0.00179715981168716,-0.0108419930055932,-0.0255617777209761,-0.00727502384358306,-0.00253895701038437,0.0123208497275675,0.0068304941753774,0.00878001426192966,-0.00485342896461339,-0.0310507435704919
"0000065.jpg",-0.0283584115392896,-0.0439198367675528,-0.0709368144647701,-0.0033463536855101,0.0200178027745128,0.0152312186104878,0.0455748911136355,-0.0382695992397983,0.024952813752616,0.0444990837805626,-0.0222665849438609,0.0718727234068049,-0.0194687686568585,0.0815573936173609,0.0538678560766817,-0.0987463259279713,0.0329832127658738,0.0439313461555682,-0.0395029813691673,-0.0167752292455844
"0000067.jpg",-0.0348001428769828,-0.036517741811873,-0.0526434688360665,0.00974042328835331,-0.0537155796862394,-0.0340395049658043,-0.00285777697317412,0.0402135753197146,0.0401399722658034,-0.0103545384627368,0.0622623854005029,0.0196336500112934,-0.0073233657549214,-0.0108641517683085,-0.0494763388568056,-0.00991571929993723,-0.0128558006690161,0.000255844250215247,0.00977529769658115,-0.0220180760377002
"0000070.jpg",-0.0374753895180235,0.00661537411887097,-0.00331728523051867,-0.00936864846530697,-0.000970398241946782,-0.0578608294844661,-0.0399439420803516,0.0377580623948298,-0.00579073832848078,0.0673873779053071,-0.0475712142808886,-0.0253539128019577,0.0353047279443473,0.00218510165006362,-0.0170689205763851,-0.0338980344460366,0.08349996979155,-0.0292260670723833,0.0312416822736306,0.0531729894430223
"0000074.jpg",-0.0332972143748819,0.0636763683211444,-0.0151815733909242,0.0233720324025183,-0.0535982205430699,0.030932244184647,-0.025161182014412,-0.0175546542090603,-0.0125020996759851,0.0289787138947017,-0.00845575195513611,0.0520429388413019,0.057596506779477,0.0248969911498189,0.00810287711446192,0.0380561971831786,0.017111835171357,0.0173339096423986,-0.0665500752739515,0.021289397656
"0000075.jpg",-0.0360176820376631,-0.0320213845278426,-0.0592568979387469,0.0058277605505952,0.00279047783598362,-0.0283790605596419,-0.0406787508129908,0.040287563483029,-0.00750325405135039,-0.00668908016238225,0.00643784812682811,0.0147995007549849,-0.0373088428840828,-0.013559294414851,-0.016947807050375,0.0517420133575037,0.027133906907077,-0.00984382411961667,0.0240606355691733,-0.013151876079733
"0000079.jpg",-0.0320128675234929,0.0309310824754696,0.00532873208485521,-0.0921735534168341,-0.0375286265410754,0.0131286728973722,0.0515411263575345,0.00488133904693897,0.0165878351525427,-0.0734407965856334,-0.0736285210292531,0.00403354669259445,-0.0598104558520062,-0.00648216689330192,0.0116752140236841,-0.0315424078496669,-0.0811120021911544,0.0138302293479223,0.0326478682879613,-0.00104345536304523
"0000080.jpg",-0.034858819973774,0.0502306122706656,0.0140157590622036,-0.0345016795178353,-0.0580978837520334,0.00493450625668405,0.042721030550112,0.0140009009595096,0.0044355461502389,-0.0259229117982552,-0.0851442186276362,0.0518351632022146,-0.0408442676398247,0.0186053495340253,-0.0354696631609846,-0.0117159878162063,-0.069984298619497,0.00958164950468165,0.0221938958882175,-0.0124415357515487
"0000083.jpg",-0.0338612889173079,-0.00272397876176243,-0.0373289920843937,-0.0857094347062599,-0.00843506023013691,-0.00748562770695915,0.0420442332848675,-0.00270197263806287,0.0405712010323564,-0.0843337926467633,0.0302042503290002,-0.0311201723103788,-0.00174903668374931,-0.0243087150673714,-0.0149097920483409,-0.0371237330456427,0.0191214143114563,0.00940271261242092,-0.0288188095706846,-0.014495623666011
"0000085.jpg",-0.0323871900625644,-0.0587200485829549,-0.0328653494084846,-0.0494222720162305,-0.0342454833449965,0.0166426962861093,-0.0571705195226447,-0.06472552805695,0.00261098888922712,0.0200478114513999,-0.0238965033421263,-0.00763923446964007,0.0158252922551649,0.0371191249910331,-0.011348874673051,0.0347360216045156,-0.0215890516939907,-0.0107612498420847,0.0650221582455665,0.0225034929304799
"0000087.jpg",-0.0369476783197582,0.0462908241665861,0.0191309959578455,-0.0179119620384535,-0.0154266198971637,-0.0539119687903139,0.0280475875599723,-0.00415259231141752,0.0113291043842324,0.0037055667300449,-0.0381874089858055,0.0261088663523672,0.0132337640496844,-0.0118153352948245,-0.00141203504335764,-0.012352619447959,0.0301104709552384,0.00197771345849285,0.0267993730111861,-0.00157752278061416
"0000088.jpg",-0.0332165064445749,-0.0203490915801067,0.00709344911987632,0.099633523768276,0.014906653762341,-0.0211704588452927,0.0229315936033878,-0.00264092782302634,0.0286602940745013,-0.0860534412808441,-0.0373708376847663,-0.0167385961794452,-0.0247503301683251,0.00748392385315856,-0.00726839608662646,0.00322909411814306,-0.0403219049748136,-0.0127773928276882,-0.0175508063380668,0.0775444150417407
"0000090.jpg",-0.0389305059956481,-0.00185402976360057,-0.0224603083778874,-0.0161750068653858,-0.00849695370869631,-0.0277383942044645,-0.0236029694942106,-0.0106515599666277,-0.0125860812676671,0.00522419555155948,-0.00122641207836012,-0.0146221386628826,-0.0173371367303197,-0.00918803559023211,-0.0478946776853137,0.0159774680360539,0.0225537678355844,-0.0161787364615363,-0.0337956423578606,0.00418487952645205
"0000091.jpg",-0.036080756207257,0.0369414589784866,0.00634958321475328,-0.0227127032545713,-0.0628985025625173,0.00615981546823603,0.00579368308724043,-0.0020292570195868,0.0655843325681393,-0.035444046804902,0.0108935182898076,-0.0414610406283233,0.00757078121899989,-0.0238202262286829,0.0108668285516787,0.0207420232531779,-0.00166717659106334,0.0316015346606133,-0.0546028576502617,-0.0439955069117436
"0000092.jpg",-0.0343472844571595,-0.040423160961466,0.0574415112462117,-0.0142596387736232,-0.0534933949541284,0.0155727806007772,-0.0464013403413874,-0.0364723396599637,-0.000484143200950974,0.00516612455301347,0.016166833971187,-0.0195735489851232,0.0120932506302253,0.0204174517449802,-0.00553224867082852,-0.0197655247089087,0.00938267557952457,-0.007291792736515,-0.0169197261432891,-0.0159543255643852
"0000093.jpg",-0.0334979277082,-0.0493635121471485,0.0488255381897274,0.00438529605560537,-0.0231361170200071,0.0149794058259908,0.0277828564705613,0.0633169026508436,0.0116492692785609,-0.0302685152447646,-0.00103871828829701,0.0325508183642121,0.0181538270130736,-0.0146533280636634,0.00612541059658474,0.0356484733239629,0.0653323154654097,-0.0234684317698212,-0.00999081190295077,-0.0572271041061018
"0000094.jpg",-0.0300270449489723,-0.0216255240110173,-0.0930925460156305,0.0258325427178266,-0.0142118536311558,-0.0137031948653523,-0.0103765910067611,-0.0246792690342174,-0.0338806928465994,0.0411579462670845,0.0213448273724309,-0.0164447561837308,0.0337338925857502,-0.0345580945724081,-0.0300203744183578,0.015138751908632,-0.0252388933468475,0.00748775568486197,0.0173107368728189,0.00668426398272661
"0000095.jpg",-0.0297732159644691,-0.0434466766576696,-0.0696817270208402,0.00772792424959262,-0.0218888355410908,0.0384712287103499,-0.0139311673353163,-0.0266064756737303,0.0171029908324186,0.0398931354228946,-0.0121117235924787,0.00239110611941611,0.0230456341876889,0.00166542322748779,0.00698410594638339,0.0141204523190156,0.0173066014474505,0.0176728490358935,0.0900243568718514,-0.0278497642297185
"0000096.jpg",-0.0368313974671302,0.00420874220102564,0.0074071097856236,0.0589682661230243,0.0243864392820128,0.00772982195782948,-0.058979699112166,-0.0329873251963232,0.0778791072407031,-0.00628461105491484,-0.0328702795089958,-0.0171904301657178,-0.0207476447079908,-0.0184639696850904,-0.00125502317328685,0.0171061903267551,-0.026162774669997,-0.0499699673448823,0.0277821141537111,0.0358776418814589
"0000098.jpg",-0.037297818743068,0.0472894134549993,0.00666041641902571,0.0353245104966427,-0.0329559755339914,0.0304691577899626,-0.026369244283475,-0.000492993406210419,0.019454952936365,0.028269453124164,0.0193135173991092,0.00398285272759627,-0.049183197753913,-0.013234504226943,-0.0315334871951714,0.0290341115467215,0.00516722287090845,0.0151473985130335,-0.00231218891354877,0.0107009848445218
"0000101.jpg",-0.0268423388572601,-0.0265492747842827,-0.0860321464581452,0.0202826543131408,0.0207060807637305,0.0413219412017713,0.0725716901325081,-0.0499388542225444,-0.00426780824679829,0.0502856596747757,-0.00173854280650969,-0.0321751403520618,0.0558232170186735,-0.0294484915628731,0.00495828353364769,-0.00691020147465192,-0.0305536813330627,0.0272106121185407,-0.0572363010259366,-0.0544780215322917
"0000102.jpg",-0.0385455356861932,0.0114129076339239,0.00533935989495906,0.0539532386526983,-0.00260870564531688,-0.0112349296818561,-0.0227469759341296,0.000540589412852889,0.045772736224996,-0.0298775042316978,-0.0384391813621125,-0.0395377965990609,-0.00701433785576988,-0.00272672310742595,-0.0319902186424574,0.0111356245287586,-0.0146091959671789,-0.0422694421508691,0.00582157664822424,0.0290240128745694
"0000103.jpg",-0.0388130359582476,0.0247257970384647,-0.0103951254072393,-0.0421478286265133,0.0258569520265787,0.019734922118547,0.00858974390768953,0.0105751559308743,-0.0128450940463055,-0.0483198750285674,0.00899361521062446,-0.0136246748231276,0.00562388088116394,-0.0216517188783768,0.0114214929373414,-0.0159362332185654,0.00889667904505568,-0.0308528633135154,-0.000213459718855794,-0.0268394271807644
"0000104.jpg",-0.0379502054841177,0.0406296759378276,-0.00811338547759697,0.000584968748742342,0.00777414452752588,-0.0201937074814727,-0.0288338886261085,0.000226465862602622,0.0240232169914487,-0.0114457548246936,0.0665701339893892,0.0172081116212572,-0.000396381704002704,0.00222289413659945,-0.0258637730660655,-0.0334347258102602,0.0376811003190215,-0.0182610033685648,-0.00235031112702987,-0.0410852607507317
"0000105.jpg",-0.0372230303675043,0.0296030989005042,-0.0119825577372844,-0.0363325189603133,-0.0235981091862609,-0.0288232917257735,0.042780127807735,-0.0429411338502789,0.0138872630434227,-0.0151288952710483,0.0029514672914355,-0.0611456673818546,-0.0100443140085068,-0.0141297341109852,-0.022177249356916,0.0367454419535727,0.0643369504839547,0.0421350914868985,0.028405244066637,-0.0295986129646549
"0000109.jpg",-0.0355636879107055,0.0536737300151641,-0.0223053577209804,0.0344295824921171,-0.0484543427368324,0.00855201668046885,-0.0255795399918835,-0.015474487102527,-0.0131312756447667,0.00762178613122325,-0.0188382376138736,-0.0227576133434103,0.0389119644522584,0.0409982813516543,0.0481384685845996,0.0418183358958963,-0.00687487460954537,0.0154346778187257,-0.0159128725795054,-0.0134945329911363
"0000110.jpg",-0.0284530306185573,-0.0300061893274661,-0.0049547155626049,0.0920059559873844,0.0181890463593158,-0.00732740154256856,0.011223328683284,-0.0678206702774014,0.00495656569338491,-0.0675694301144073,0.0159440010897781,0.0062177377425867,-0.0191829025870988,0.0525409072486831,-0.0400723398069432,-0.0466277583068389,0.0294527065168535,0.034109725269901,-0.0286247500404829,0.129407282561984
"0000111.jpg",-0.0366705444998539,0.0505640107123264,-0.00517402472312701,0.02307125377739,-0.0538410190732011,0.0204380085549599,-0.00528785755479529,0.00925934396110461,-0.0340311430955483,0.0383386590456864,-0.035106830802971,-0.00102832935310697,0.0562584393605714,0.0306214762782298,0.0148341511465121,0.0180117835616593,0.0214854947612682,-0.0186566158841772,-0.0411635467216036,-0.00394223867923053
"0000112.jpg",-0.0357256883448111,0.0343203858677387,-0.0150121342350663,-0.026044390163169,-0.0501486683415894,0.0165418257112164,-0.015432511928297,-0.0309306298982871,-0.00866729463634549,0.00121127583867241,0.00199712990028966,0.00198500951244995,0.0599182908811891,0.0306887954130483,0.0975782945954352,0.00526091697734144,-0.0186066572106884,-0.0193315526565213,-0.107610796418545,0.0342971141697316
"0000113.jpg",-0.0382297593787929,0.00994519854620523,-0.006636142738421,-0.0527902232681755,-0.0327060204667644,-0.0309189004937379,0.010766410068951,0.0263847220287939,0.0279148335998371,0.0198623558563787,0.0244558948664014,-0.015232588424557,-0.00434474139366977,-0.0286686375863195,-0.018673610412641,-0.025985349677133,-0.0137607257979091,-0.0195665815896066,-0.0285480933074748,0.022066460698635
"0000114.jpg",-0.0364641601773656,-0.032050440250953,0.053158728945363,-0.0232107784700463,-0.0418212114092608,0.00853598884950838,0.000468570963116443,0.0324200721220391,0.027146431811406,0.000412378561201387,0.0232014368836785,-0.000932706204496589,-0.00469495763709518,0.0146647855680612,-0.00391786756191855,0.023239885928087,-0.0136781945118277,-0.00372054549083737,-0.0238625285003417,0.0303055818327908
"0000115.jpg",-0.0387505793136194,0.0427101292518678,-0.0153948182675751,-0.02531483831075,-0.0340531754293449,0.00334742259573667,-0.0180830558852178,0.0165333738496163,-0.00638786908771071,-0.00632882340763744,-0.018477126100606,0.0297545403850954,-0.0291127501690096,0.0182874875681402,-0.0227751588527141,-0.00143438764773399,-0.013552265999196,-0.0348963806767855,0.0281180128005589,-0.00894855156216729
"0000116.jpg",-0.0330032617891926,-0.0370441160493749,-0.0782477088649356,0.0025513823672784,-0.0117879298959851,0.00931531835006184,0.0474559794533018,0.0200630303213743,0.010394310299392,0.0289482173311651,-0.0127137895379387,-0.0175065658122487,0.0278111034789978,-0.0377406094968542,-0.00179435647464138,0.0468356114422182,0.0258539579147429,-0.019172979796657,-0.0138229308913313,0.0523795045743546
"0000117.jpg",-0.0340818488080531,-0.0360543855205887,-0.039894734713441,0.0762507658847391,-0.00152081947275758,-0.00574953193955019,0.0419166027619556,0.00965976950744169,0.0480964575439999,-0.0192074041064323,0.000870181350181102,0.0269578598892652,-0.00688621878782797,0.0288809862671684,0.00824592620888775,-0.0599398625466512,0.00847547670716853,0.00772862295284189,-0.00160319303927862,-0.0198917376942576
"0000119.jpg",-0.0391346199203857,0.0298846564382577,-0.00271166444215527,0.0108141094772382,-0.00685522119571811,-0.00425606076690776,-0.0213516404174942,0.0145734016227844,0.0138619096945689,0.026633980100164,0.0521018491001746,-0.0322275191791728,-0.0606367080352102,0.00390881060009012,-0.00962861448865254,-0.000821255397836042,-0.0123329227928691,0.0172750587975076,0.0134473123652223,-0.0152492738111697
"0000120.jpg",-0.0368000271296922,0.00760245245521425,-0.0543230624340437,-0.00209269066448412,-0.00554244219540495,-0.00709841460448419,-0.00789707280439285,0.0557752851070574,-0.0225437174505846,-0.0176838195033466,0.0602815406870896,-0.0333265581742263,-0.0314231856790344,-0.00319049850095227,0.0176895950206056,0.0232269910154697,-0.0432999133075903,-0.0104621411114902,0.00577660344053217,-0.0348609321011519
"0000122.jpg",-0.0385775906819782,-0.033509069048097,0.00933330585419948,0.0141096467601986,-0.00213555848103235,0.011680370630394,0.00641920637729535,-0.00619515971657924,0.0350257631023976,0.0214470902010043,0.00190928987732171,0.0373794756444539,0.00836959212482554,-0.000692336784909893,0.0238991561626595,-0.0348182863673439,0.00861676148266669,-0.0452897858854193,0.00741898763647704,-0.020311335447328
