"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"0000002",-0.453510969613166,0.0231339610202636,0.0473258247733343,-0.019729127391363,-0.0094291689713873,-0.0421236795826582,0.025315389585709,-0.101539138314114,0.0344805179436933,-0.035050887970229,0.0248670931500101,-0.0506325523828843
"0000004",-0.480352103562119,0.11787459878106,0.0608980566617156,-0.0123446781691266,0.0207331399676028,-0.0650822342577457,0.0840217838287057,-0.068882074705037,0.0992248156418386,-0.0417384196057818,0.00705730032512575,-0.0264713942107953
"0000006",-0.501186945680989,0.125551118947165,-0.091464259381103,0.0474773799115275,0.00904558334254077,0.00508567698176806,0.0340627289110246,-0.015723119737014,-0.0496169231343267,-0.0497950583847175,0.0416569230640212,-0.0169632684482457
"0000008",-0.493878813764007,0.11327490337624,0.0883349199376325,0.0192872677695902,-0.0855016714183754,-0.0719725628804467,0.0903888395842338,-0.00719663678491843,-0.0066321505842653,-0.00427017201847745,0.0625558871468322,0.0244668988110607
"0000009",-0.452675805135433,-0.205052265113079,-0.00698308131413264,-0.0634397305557695,-0.0106161915067438,-0.0161968535481229,-0.0667270319886164,-0.0320569884324217,0.0335094626884976,0.0143016576199487,0.0633640572509339,-0.0330798798044418
"0000015",-0.412404042232996,-0.111807020683157,-0.162526911137877,-0.060123444947636,-0.00120960163356535,-0.0232726784380335,-0.0202622856882438,-0.137429699625319,0.0288693278879317,0.0651218720063497,0.0219732442975198,-0.029455659209142
"0000018",-0.494681784248179,0.049456447225142,-0.0617795296350378,0.0280576006552129,-0.00660712162947094,-0.021426741002823,0.0108986164124095,0.00352564377834079,-0.1040799409663,-0.0215369656634677,-0.0339245090020495,-0.0110008071071922
"0000022",-0.478958204213793,0.0936757118549318,0.0529465396431689,0.0124002955167767,-0.0412976775166198,-0.0302915229391347,0.00623683832097489,-0.00865414765957279,-0.0615374752159251,-0.00698902662957533,-0.00646419839688298,0.00683483522600792
"0000024",-0.490365614022547,0.143623710992231,0.0525424510079893,0.0898385571798865,0.129316924742029,-0.00303382812743248,-0.0977493466579263,0.0168847433256714,-0.0370438490114903,0.0145163862334501,-0.00838200705491384,-0.0196182933359307
"0000026",-0.46856397362921,-0.0653545010073003,0.0395572597425681,-0.0126546280537996,-0.0480215114592126,-0.0622923115102803,-0.0300831244709373,-0.0487403526158297,-0.00623801081764283,-0.072591155938584,-0.0101123991503363,0.00452917931617726
"0000030",-0.520786562681645,0.0798660013450956,-0.0522590915301185,0.0364903977782681,-0.0229415056375895,-0.0309489138629732,0.00578366722030874,-0.027079291061698,-0.0599482931651864,-0.0524363060870538,-0.00797970930181858,-0.0104357161175272
"0000034",-0.448921064880985,-0.227279582410139,0.0656164061276731,-0.0594403561014264,-0.0421844028381685,0.022849352401972,-0.0488299174263878,0.0207415522524457,-0.0668107443237558,-0.0368851762174964,0.0274868957590071,-0.0426454537097022
"0000035",-0.466144273566953,0.038358108527168,-0.0730634575597031,-0.0347713289385435,-0.0430443447236018,-0.00427069975198911,-0.00720147092980879,-0.0182287432761961,-0.0570690641959224,-0.0565941427620189,-0.0348581914408161,-0.0139441169930544
"0000036",-0.527876597524304,0.0944261155277257,0.0825088378744203,0.0343105175330096,-0.0211389164023158,-0.0337623059425595,0.030834028081326,-0.0944719690156698,-0.019664773571675,-0.0357622163963608,0.0944710136808704,0.0102337622440943
"0000037",-0.486222847032425,-0.215985479212983,-0.213687366631329,0.0350300273839258,0.00161041378533824,0.0222567077402488,-0.0600764121416623,-0.0591532344125332,-0.066413210767515,0.0235043609002049,0.00168184101718618,-0.00533607137914023
"0000038",-0.460956151572832,-0.264110039117229,0.145342448532789,-0.0593982660796138,0.0706673333338601,0.0478893477329087,0.0785475146869753,0.0464346783752801,0.0381374847209279,0.0588453395580406,-0.00078566650174427,-0.0625930893008432
"0000040",-0.476797674648904,-0.0284864150052591,0.0234339526946309,0.0434226338920398,-0.0196249388707653,-0.0198642252786863,-0.0599232830060586,-0.0171829774313073,-0.0286757858202375,-0.0465586227869725,-0.0466978978674233,-0.0501165950067019
"0000044",-0.495534921869458,0.147143695817588,0.00427087935178161,0.0253769077977408,-0.0606147203926589,0.0270854800144542,0.0108187948551681,0.0181844290051071,-0.0510560509973057,0.0269782764527836,-0.0167030299588322,0.00363787204691542
"0000045",-0.507807443388735,0.125634155679854,-6.92173409685931e-05,-0.00444355329181826,-0.0957234480028176,0.0442569089677793,-0.0106645592423065,0.0278555809914322,0.0329680272381804,0.0441413800486363,-0.0473613185476453,0.00695047256383688
"0000049",-0.515412154110615,-0.210620904249435,0.151236221709183,-0.0310959569701386,0.0216239624615098,0.0199470526657594,0.00558498004084677,0.0305622518391366,0.000312825067636558,-0.0257286228964209,-0.00325260265245437,0.039219830505299
"0000052",-0.486783122649725,0.0859820651002944,0.107304599483489,0.0867224349786303,-0.0841266556900817,-0.113596101162622,0.176346942894534,0.108023348539159,-0.111318075820228,-0.0100632205662294,0.0637859720604334,0.0469205126937567
"0000053",-0.522356359634977,-0.188206575841386,0.166101027877271,0.00995995604282231,-0.0467048833808859,0.0293630503993867,-0.00693685100008959,0.0518294889140022,-0.0696847789372462,-0.017582248373165,-0.0315044379710771,0.0786082244481645
"0000055",-0.485714945477242,-0.197518818775164,-0.210352523139558,0.0548362405731427,0.00485606606797131,0.025503852019318,-0.0082180860790118,-0.000368879056688957,-0.0551658256136674,-0.0177553853138826,-0.00130629384156856,0.00736960336136889
