"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"0000101",-0.358970960294609,0.186732172768134,0.102399673257095,0.0326888488927615,0.0666022082530507,0.0891290790337695,-0.0618291300301065,0.0381472960025027,0.0472671919723947,-0.102696419115801,0.123887705934685,-0.0154683111001609
"0000217",-0.413493962322576,-0.087957317130128,0.123913895495931,-0.0439044754618741,-0.0108412568352618,0.0130008164279759,-0.0808033896144132,-0.0370129658920359,0.105030687517541,0.0531732907610177,-0.0645953993369906,0.0141618238554732
"0000225",-0.479794105025071,0.152583705642124,-0.191851812496022,-0.139870789194129,0.0920877720141507,0.061504593564271,-0.00237089998387053,0.039940125728755,-0.0177660885412151,0.0277121787801674,-0.030167565125056,-0.0248751324312044
"0000227",-0.43419937615056,0.311529510958411,0.0806373133384223,0.0326376275976457,0.0813054872010151,0.097433382003663,-0.0537513248661613,0.112154845612779,-0.00443433979699292,-0.00175336013530836,0.0579623249076324,0.0220352360231643
"0000228",-0.440860413445168,-0.127384296739249,0.0588957637239431,-0.0215093032255918,0.0230731139629109,0.0739942666648671,0.025099319897537,0.0438533280314777,0.0450165145262621,-0.0319019371508573,0.0931113498606963,-0.0454515703581436
"0000229",-0.394812114463249,-0.107480188906896,0.0189881018909103,-0.000783465362514401,-0.0173759037335824,0.0648746636950438,-0.070909785410006,0.0243669794668029,-0.0477985503127517,0.0870760220011384,0.0508316269269469,0.0358939585313977
"0000233",-0.251988642906914,0.0215514998940207,-0.0473847007377387,0.0659760508727992,-0.0582413613785962,0.043332053060526,-0.0189694237802116,-0.0085408431668875,0.0314103945152198,-0.0283979124019522,0.00678695481226411,-0.0507110761499111
"0000234",-0.42649602053949,-0.179499888343373,-0.0500751330235127,0.0217269271161867,0.0222061591820997,0.11723165456784,-0.11371021404168,0.0753063368424952,-0.0710623038330816,0.0740426066759294,0.102160243942205,-0.0112653281737291
"0000235",-0.486188157646636,0.236038547674089,0.0133165482553982,0.0853707389413525,-0.0834992710582772,0.100498870702943,-0.00148723097660721,0.0614163759600401,0.121195875110944,-0.0513402977128319,0.0616375781302127,-0.0117511468801568
"0003071",-0.435280118047085,-0.144317570883921,0.110941431662678,0.0767636607960205,0.0178265405172846,0.00629373197607546,0.00190778615655888,0.0120370951895895,-0.0408296132885494,0.0418201395671655,-0.00494876673717702,-0.0207079545138536
"0000004",-0.469102014505682,-0.103495124448649,0.0541007052122684,0.0990906571528608,0.0545864709055695,-0.0413872405834501,-0.0148083647190505,-0.0233640958949922,-0.00261036011715501,0.0662150216883872,0.00930763210626474,-0.0293967241743453
