"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"berries",-0.58200248312454,-0.423380758642997,-0.206450156942715,-0.0590506766708771,0.00241090829710514,-0.0133971968382071,-0.00649299075026185,0.0386975835924405,0.247425902114114,0.15120863994202,0.100601792787437,-0.112761177851049
"berry",-0.542586419327098,-0.43276880954899,-0.097158428816661,0.210632209170899,-0.0525848770002272,0.061412557285358,-0.00858758845929953,0.104467904688664,0.0334717622761668,-0.00546547731367784,0.22555864326419,-0.168179202711227
"beverage",-0.392543498781844,-0.0591685496348039,0.219859980751746,0.110226452509059,0.2030276912994,0.188783902887567,-0.00791342853365663,0.171190783403931,0.262700676089124,-0.32730233150053,-0.0260105900892665,-0.0248371346990911
"beverages",-0.408609720337242,-0.0278384699081107,0.215977054573046,0.0200056775213845,0.274135864018727,0.138346780474075,-0.00517615289253721,0.176706496766661,0.431846571372705,-0.214616612249561,-0.110723692997395,0.0350965434727731
"bibimbap",-0.513825147732562,0.374837043976732,0.110556506012577,0.120297291249823,-0.00598792017986235,0.17006936910943,-0.107628395395464,-0.243493801494366,0.0521630664955732,-0.0169303186083522,0.101656813148961,-0.0234744622984573
"biryani",-0.52159008128235,0.298888258271161,0.0983457448502192,0.0504852511444152,-0.0874156695765242,0.103476455892774,-0.264321879560073,-0.141158230798304,0.0954915040331078,-0.0858184992597211,0.00979471852121825,-0.0743216955863692
"biscuit",-0.595030246277861,-0.179470252849733,0.313999646885204,-0.0651339607874604,-0.0110663322542333,-0.0478381748944564,-0.204666431402498,0.112053428883561,-0.158432849407774,-0.0661892583626389,0.0970613781023811,0.128344081272229
"biscuits",-0.610678272684628,-0.167681162714158,0.2697780198332,-0.209451107632328,0.0244873304442885,-0.104004456368554,-0.190682090133018,0.0619283867932478,0.0758315381402087,0.0197152316941276,-0.00787081049249062,0.170342060674887
"blackbeans",-0.622653917174487,0.08494169348318,-0.184649247607349,0.0313086212639502,0.100170467659553,-0.140241607865941,0.0774268763739797,-0.259401946470067,0.00487914245559808,0.0857719154150616,-0.0746663574022126,-0.134449426040617
"blackberries",-0.505388741937542,-0.360651674369838,-0.178575061646316,-0.0336293684772145,-0.0767169673042088,-0.0259311434573429,0.147640540191233,0.0511244830499615,0.201929769278485,0.207371413173655,0.110731771156439,-0.153637604840468
"blackberry",-0.440487929132948,-0.324721127529285,-0.0550111773206125,0.248660934356375,-0.156902086786673,-0.00715682856283488,0.0749799074721444,0.114234793802052,-0.0146363058027869,0.0561424819134222,0.112923231665708,-0.178543181421814
"blackpepper",-0.489670157821672,0.0365124533277849,-0.230354005109621,0.193072105037991,-0.0486610051515469,0.00363554006634206,-0.0353241562092899,-0.00860966864626101,-0.136226952293125,-0.00828721117876807,-0.158873310815241,0.0509725714373459
"blt",-0.360652619328182,0.146827891832872,0.0712826278186642,0.150765242717876,0.011098807162321,-0.169835666090075,0.181291699875632,-0.0303556527181013,-0.154287485029301,0.0215654772787134,0.00730534954943204,0.114661330004037
"blueberries",-0.605567031685087,-0.378437739613927,-0.15192636676177,-0.116396082320784,0.0572434037055376,-0.0976561509783983,0.145530321736822,-0.0433479959032485,0.169372462888169,0.173062828252324,0.157743598070033,-0.130501684773609
"blueberry",-0.624236157280992,-0.393885897386105,0.010056477335796,0.123950495135408,-0.049606317223071,-0.0243015959927069,0.0918439681264643,0.0877960261854846,-0.0909995814608345,-0.00141534727178691,0.281696061015338,-0.153698309483895
"boiled",-0.457529098699564,0.0543975127846283,-0.105069794178409,-0.125527557218471,0.161624734505083,0.0697940608734312,-0.30880387564776,0.0809204082269882,0.0284789970991187,0.0799754824481699,-0.0298886769184621,0.0141893987840104
"bolognese",-0.579427848837535,0.282767249102167,-0.00712170508607151,0.0244680140671405,-0.245774274099837,-0.158532143737806,-0.0627878681754471,0.0371857167409309,0.0663712451583734,-0.113624486759675,-0.0779850293576758,-0.245273672897548
"borek",-0.53739896754335,0.142223949737345,0.112071890688275,0.0620354818047431,-0.327926604236941,-0.169516301483873,-0.0578877930934847,-0.148762563230014,0.125444855064601,0.0879034541839871,0.0401694088111855,0.172238524924126
"borscht",-0.503590162939485,0.164740213513101,-0.0263749537864825,0.0151039855625506,-0.0228367447262403,-0.0531761126436186,-0.0811180041288847,0.0134941550097577,0.105752376328159,0.0210025135679913,0.232597616507668,-0.100881071076696
"bran",-0.444269380749808,-0.166854749671992,-0.00955864522087947,-0.020237235168466,0.235123372313838,-0.23610081569389,-0.290957867695454,-0.117017573532137,-0.072424478297005,-0.144468381705924,0.0694500655676585,0.0404120166715935
"bratwurst",-0.541273295421639,0.268108502960907,0.130580568954789,-0.0669200601474971,0.0889718667398819,-0.0555281069234574,0.0808553433516305,0.295488228762385,0.0220944188780939,0.154518597363707,0.143103700265023,0.0797555818424146
"bread",-0.619261611368303,-0.0454556044085808,0.154406020335056,-0.22291111785679,0.00531038864443023,-0.237038539032644,-0.145790885691952,0.128552839332523,0.00870930480233198,-0.13840765466877,0.107851364555968,0.200344695071001
"breaded",-0.522526764168993,0.25597189515727,0.00117060204905604,-0.0784271052104064,0.00042570277483563,-0.0256446210794161,0.00652492947455736,0.0606919987274145,-0.0969452703040507,0.167435722800992,-0.155118171595368,0.135739084899917
"breading",-0.472238816049919,0.222188892792195,0.0258532201310569,-0.171399928653605,0.0654754588012553,0.017878585532372,-0.105923653918201,0.0040733840868215,-0.172815583974696,0.0204998740387804,-0.124577378015623,0.0423914005313773
"breadrolls",-0.624638489077573,-0.00544288403227623,0.154342937768236,-0.0756303989043999,-0.0269835762968861,-0.180977766815256,-0.0550515647080051,0.0443213358655397,0.109782145151229,0.0360912157444045,0.10689816578677,0.216313701723993
"breads",-0.569515623504538,-0.022704416795596,0.17426074766066,-0.2454044900341,-0.0384322903559934,-0.267216028212561,-0.173912665134255,-0.00858870729643602,0.191590308919934,-0.0631391649826091,0.0236826970769453,0.214060809207974
"breadsticks",-0.584678967976039,0.135850976429047,0.167722449502935,-0.173842770825102,-0.0467342030988664,-0.146523682504212,0.205178254916102,-0.00592498931951135,0.0621303436705868,-0.0643613809801124,-0.117640319333798,0.170483223301612
"breakfast",-0.491106171958044,0.0366088812058575,0.296257406046964,-0.0649466671754916,0.0705392003879751,-0.153035120342461,-0.084869081554435,0.014673238653839,0.288571000415093,-0.217762343066619,0.209605721626219,0.0162931272934897
"brie",-0.606764657325259,-0.0495329618201411,0.0146428328961896,-0.0954020674049976,-0.261914360020085,-0.142861232888531,0.204629567799961,0.114888026550865,-0.0606108416532733,-0.0287563520893896,0.0148984889155479,0.148906911086703
"brisket",-0.522245262733352,0.299594632195993,0.0515554004369548,-0.143204716333376,-0.00255162797422331,0.0691585327911605,0.0140776788757504,0.295689421736513,-0.10420827907663,0.125845280613682,0.0178931051687259,-0.121864585097951
"british",-0.284607729064892,-0.018600499076816,0.0773471132277997,0.526225117689937,0.0862384279189677,-0.384968567160088,-0.1736691316087,0.121053829492701,0.00260658053411346,0.153738847146378,-0.0754745997384745,-0.0230967408356438
"brittle",-0.315835433198357,-0.160478595912887,-0.00487659360713652,-0.086937586092643,0.0481680083011863,0.0546741718316863,-0.182172598694773,0.0351814525882207,-0.108351802915563,-0.0201405677281667,-0.202528712882337,0.0366851658150739
"broccoli",-0.651091477028752,0.105048966239009,-0.271445857568523,-0.123989818298791,0.085360195184121,-0.0833483674566412,0.0223652503565349,-0.114288090985991,0.0412618831408281,0.0699119523283037,0.0905268817342699,-0.151830639812175
"broccolini",-0.591705634133735,0.194606916506985,-0.293475942212171,-0.109369098893991,-0.232833180691408,-0.0758634464972966,0.036251952502783,-0.160924613070099,0.0245073275875958,0.100776806592343,-0.0269621032226655,-0.113429232221305
"broth",-0.503212134543401,0.188103650911073,-0.207520616645432,-0.0334887147915294,-0.0257355552709502,0.0979884512892187,-0.241868781403256,0.0110653598277148,-0.0458795719858422,-0.141289790084978,-0.0468949955596525,-0.249881330762166
"brownie",-0.530376265375509,-0.160870596302709,0.371840190400882,-0.0794849452891916,-0.0155827442417993,-0.0174379899702967,-0.0245041771846015,-0.0893023432348764,-0.16365969878067,0.000413722933179993,-0.095773869177239,-0.121043676294177
"brownies",-0.60356169215527,-0.184693435523885,0.34426166687737,-0.240519090367152,-0.0283578725446829,-0.0452036219093472,0.026524192134177,-0.0873983392085983,0.0247128949255206,0.099665920867075,-0.155557999967354,-0.167569135309893
"bruschetta",-0.659367907379388,0.21624586212164,-0.00759336524725946,-0.0664126536468961,-0.372606443350898,-0.08340387433339,0.280343500080635,0.0367823003442947,0.129730940592494,-0.211828891947189,0.00661888041000474,0.0143202234100856
"buffalo",-0.438623577309973,0.180207736480203,-0.0538894230079404,0.117116796805773,0.120627502961763,0.0219128691680424,-0.0439174770262728,0.171043553792982,-0.0957155046103531,-0.0306733868032379,-0.136008358865005,-0.0508441343316677
"buffet",-0.427998939153248,0.211430785653078,0.293368163025101,0.0663864804346639,0.000716081741187197,0.105159658165644,-0.0330923932015828,0.090697521402055,0.25817691152935,-0.104505589017169,0.0409335794205186,0.0177418403393681
"bun",-0.525740080371761,0.132326583632308,0.193589541295585,-0.0939857972787627,0.00430837003564799,-0.0243034463639042,-0.0849410729660078,0.0300927360636358,-0.261107624563645,-0.0253997883558859,0.164862147259594,0.172187021401391
"bundt",-0.506523768202931,-0.157166405510172,0.23811661486557,-0.0127238477650164,-0.201882707868575,0.00392306891753841,-0.0820045348517999,-0.0659325348011404,-0.165714357592463,0.154774633481261,0.0803609102617448,-0.191146224336006
"buns",-0.583400101311191,0.0335230593112611,0.244479069573711,-0.181133877975823,0.0694914627834773,-0.0046770597684921,-0.0833312349470861,0.0130925087114628,-0.11467803734518,0.135909475711258,0.136392451432709,0.220406506572447
