"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"alamode",-0.373020779821611,-0.0926865512831578,0.122200971595645,0.111552580079085,-0.102190500510901,-0.0127334667519589,0.0232341681211614,0.10191587734896,-0.0699930266221784,0.0441878849702086,-0.0327039496444163,0.132718237538803
"alcohol",-0.306419888568083,-0.041512959857595,-0.00350098444766976,-0.085234335784054,-0.0726762112448445,0.0340624849349792,-0.0723597924138689,-0.0515937698562399,-0.0696916665831891,0.197060486081359,0.171464154540173,0.16377190158111
"almond",-0.621836562997942,-0.367326433288856,0.00879009960117615,0.0426469818996656,-0.0140191780206498,-0.151377377611691,0.0172920116440661,-0.266551171207415,0.0770595643457537,0.108311683159924,0.133749423922627,-0.164013504466245
"almonds",-0.627066142179091,-0.336274005107557,-0.128549084702947,-0.0125935345242125,0.286069386049661,-0.0328762027234758,0.272558940760921,-0.184889138296029,-0.156331277097544,0.0813341101017954,0.18955538165039,-0.0632789988205536
"american",-0.266763671543273,0.0372734964734438,0.0148094548894841,-0.142199330359884,-0.0279199683931527,-0.0150941959417026,-0.055453294450051,0.0823919118137913,-0.0020331604527997,0.0459629207295499,0.052817784618393,-0.0285623779760913
"antipasti",-0.482624373785925,0.202474064686286,-0.00202431891224967,0.401336178869063,0.0119378985875485,-0.0700753753561967,0.00906078565589379,0.143970932249584,-0.129788641831578,-0.103507226074309,0.287807189734998,0.11959373763603
"aperitif",-0.397212590749353,-0.0237745782488204,-0.014249246874007,0.336045511754788,-0.109174136805359,0.00446563884029316,-0.0698864076334952,0.0461660055779863,-0.14578046412848,-0.085212833959821,0.228448772916074,0.118614960980608
"aperitivo",-0.331698370214952,0.0685956607599432,0.0536182242764687,0.327340079369287,-0.0793862982219185,-0.105749798504443,0.0624669497443209,0.127053174554405,-0.0706922397608784,-0.123704591821594,0.249026558349164,0.140165138211357
"appetizer",-0.569202698599973,0.287129347935119,0.054963499941256,0.159654852233763,-0.137540428519155,-0.0396073444824427,0.130275057397495,0.166127485017157,-0.073022000950652,-0.0471509822535862,0.0962672168725087,-0.0191225615810212
"apple",-0.545698858435567,-0.326021834617264,-0.0127432664756254,-0.112296074689282,-0.0846237784717286,0.102115493114887,-0.203082043856519,0.14406384064588,0.00703825683239587,-0.0204896936744731,0.0817822575399642,-0.050048237991864
"applepie",-0.540618391436944,-0.112809630684791,0.140807501795885,0.0511726828175672,0.113589895435465,-0.0449210750932218,-0.0310424551560588,0.0812319101411174,-0.0917160935168493,-0.107357031550096,-0.0502762630200585,0.102945636668042
"apples",-0.537770602840773,-0.316765029892518,-0.106574051901863,-0.161583181717075,0.197295172962649,0.31090973512094,-0.0410105273811996,0.196330161523436,-0.111862658187847,-0.078235051395157,0.0182085105132629,0.000803354280314235
"applesauce",-0.600213313736886,-0.163228405824533,0.0708752698791102,-0.240362174323437,0.172527609435539,-0.0140322714672676,0.017742665854207,0.10435492863254,0.250763245557858,0.0249782602541255,-0.108078545917808,0.132555736281629
"apricot",-0.611852410654788,-0.428526398176595,-0.0836931416306639,0.0601309183557185,-0.165213584903784,-0.00748499652119651,-0.120480703211751,-0.0603145718350393,-0.0527330337024271,0.0308448785172858,0.0557356010277023,-0.0202167270708009
"artichoke",-0.600391592188252,0.0439999919495518,-0.225796056199215,0.182299156427368,-0.0273703122425717,-0.0700121083416427,0.00156707718262474,0.0834139042075639,0.0923276278171255,0.0239284295421095,0.0794724724906622,-0.124650663711464
"arugula",-0.633939597992891,0.0395478007500851,-0.344500454327311,0.109745744763829,0.0660133753914248,-0.27066878733929,0.0307438080992103,0.220211832770034,0.00849450769968334,-0.0396559857696295,-0.00120267423180427,-0.16955512698869
"asian",-0.355116130264138,0.0659128038191261,-0.0838213187593631,-0.0752452027347336,-0.176959839376508,0.10061525991685,0.064496427124276,-0.132585237653811,0.018742489160667,-0.0561847597433639,-0.048548868888614,0.00853550825349525
"asparagus",-0.683433874637977,0.0376588264072485,-0.345177226759133,0.144441710723583,0.0484816959072047,0.14725366714235,-0.0111208056560466,0.15006853667516,0.0615212512293866,0.00396770295395743,-0.0486687942535338,-0.231629707586813
"avocado",-0.673713463016059,-0.0869547284004146,-0.179682153537662,-0.143302832534199,-0.183817239068566,-0.182415881282545,0.0847332116914628,0.0145207383436785,0.0467684984529843,-0.136002358115222,0.102263695157052,-0.266729232413778
"bacon",-0.667198767035978,0.137147605717587,0.0416951027795213,-0.152672685676933,0.131983563758147,-0.0221627362005191,-0.239099485920265,0.0457655064823899,-0.11855995004247,0.18790727622054,-0.0591605268066928,-0.128299413582312
"bagel",-0.581853228273942,0.0575462023863249,0.303111614536408,-0.12014110064585,0.105003031679238,-0.266883410614002,-0.241915229206229,-0.0122298155522825,0.0194520875658668,-0.187185708128276,0.0426917266395096,-0.16483690837056
"baguette",-0.573806616980566,0.0683310358458586,0.14255749152961,0.110357362104272,0.15394156055699,-0.161278437162784,-0.255099633638444,0.0173347916627795,-0.165213748085353,-0.195863268411295,0.10082285757982,-0.13392187889114
"baked",-0.557324921129451,-0.00610636267233274,0.282103760097518,0.0563767539089755,0.243960829149317,0.156560028690654,-0.0261025511993879,0.00665772790225525,-0.0619700293022922,-0.0477510917051035,0.000625955956340643,-0.109533613503104
"baking",-0.459464739911716,-0.0952143395987601,0.269073156914979,0.089441145752641,0.213253601632487,0.0759354778619561,0.0184419636705626,-0.0257742647072958,0.0308446943874673,0.0209908335861826,-0.102938109920483,-0.0299244343856877
"baklava",-0.564661278477539,-0.0463853841721152,0.29774346913669,0.266395358376887,0.0661198418674071,-0.0411650054869328,0.103129728187036,-0.00875734301360633,-0.150760351450407,-0.0917394397662838,0.0662230034149921,0.203135165684567
"balsamic",-0.567494742128352,-0.139894932558885,-0.198312297560632,0.149863549696184,-0.0351714590222675,-0.217597869986407,-0.0526258983884795,0.0276806988822381,-0.0743314950623131,0.189011877076004,0.0484364486438115,0.0511436132703706
"banana",-0.616326918872894,-0.315766978831271,0.0636567504446171,-0.2475370013487,-0.119442458571855,0.0334767455336909,-0.0434341621904311,-0.0320619700070438,0.123820216582349,-0.177387792165955,0.0842139234856225,-0.144645023295083
"bananas",-0.55978184732249,-0.304181318132278,-0.0452988864790792,-0.324381366106606,0.111891946477632,0.220314444944409,0.174610098802296,0.035966805491173,-0.0170694965004922,-0.191339652335779,0.102908569844224,-0.0686881205249342
"bangers",-0.307171519227729,0.170535763578221,0.0077171916686559,-0.0813456291841119,0.0418106278735116,0.148610705217931,-0.033848692450411,0.041937656411741,-0.0907745318067542,0.0257386068719159,-0.0586712082392556,0.166190288600702
"bao",-0.408599867370453,0.152244576652192,0.142775181707988,0.0920209033882786,-0.148988499951302,0.128467312556423,0.0137033259433511,-0.206818301630981,-0.102294039084429,-0.142953747103273,-0.139054786461144,-0.0710671796221185
"bar",-0.231579616939252,0.00129185429167807,0.19539564130684,-0.0396402518771072,-0.168067136922868,-0.0445802985037707,-0.00775550326194675,-0.0268682253936932,-0.0283086723137193,-0.0169312425754532,0.190589408540813,0.00290026142132832
